begin;end;id;id2;sampledSeconds;traveltime;overlapTraveltime;density;laneDensity;occupancy;waitingTime;timeLoss;speed;speedRelative;departed;arrived;entered;left;laneChangedFrom;laneChangedTo
598;600;dump;E0;14;119,27;131,19;140;140;70;3;13,66;0,42;0,02;0;0;0;0;0;0
598;600;dump;E2;5,42;5,8;6,37;54,21;54,21;24,68;0;0,74;8,64;0,43;0;1;1;0;0;0
598;600;dump;link;13,21;15,66;16,27;66,05;66,05;32,25;0;5,45;6,45;0,32;0;0;0;1;0;0
600;602;dump;-E0;1,7;8,43;9,27;16,96;16,96;5,47;0;0,69;5,93;0,3;0;0;1;0;0;0
600;602;dump;-E2;6,54;7,53;8,1;65,38;65,38;31,22;0;2,94;6,79;0,34;1;0;0;0;0;0
600;602;dump;-link;25,32;86,79;80,62;126,58;126,58;61,58;17;22,02;1,3;0,07;0;0;0;1;0;0
600;602;dump;E0;13,78;70,15;54,53;137,83;137,83;66,28;0;12,77;1,01;0,05;0;0;0;1;0;0
600;602;dump;E2;4;5,54;6,1;40;40;18,7;0;0,4;9,01;0,45;0;1;0;0;0;0
600;602;dump;link;13,46;17,37;18,24;67,31;67,31;31,8;0;6,25;5,76;0,29;0;0;1;0;0;0
602;604;dump;-E0;2,94;5,62;6,19;29,42;29,42;13,14;0;0,33;8,89;0,44;0;0;1;0;0;0
602;604;dump;-E2;8;13,1;14,41;80;80;40;0;5,26;3,82;0,19;1;0;0;0;0;0
602;604;dump;-link;23,67;110,42;96,08;118,37;118,37;58,4;15;21,09;1,09;0,05;0;0;0;1;0;0
602;604;dump;E0;12;33,52;33,82;120;120;59,4;0;10,98;1,63;0,08;0;0;0;1;0;0
602;604;dump;E2;2;5,5;6,05;20;20;10;0;0,18;9,09;0,45;0;0;0;0;0;0
602;604;dump;link;14,49;20,09;21,1;72,43;72,43;35,28;1;7,48;4,98;0,25;0;0;1;0;0;0
604;606;dump;-E0;4,89;6;6,6;48,94;48,94;22,91;0;0,82;8,33;0,42;0;0;1;0;0;0
604;606;dump;-E2;10;22,38;24,61;100;100;50;1;7,8;2,23;0,11;1;0;0;0;0;0
604;606;dump;-link;21,72;85,04;76,5;108,58;108,58;53,51;13;18,74;1,37;0,07;0;0;0;1;0;0
604;606;dump;E0;10,41;20,05;20,07;104,14;104,14;50,34;0;8,89;2,74;0,14;0;0;0;1;0;0
604;606;dump;E2;0,89;6,06;6,67;8,9;8,9;2,94;0;0,16;8,25;0,41;0;1;0;0;0;0
604;606;dump;link;16,24;25,44;26,71;81,2;81,2;39,8;3;10,66;3,93;0,2;0;0;1;0;0;0
606;608;dump;-E0;6;5,52;6,03;59,97;59,97;27,17;0;0,53;9,12;0,46;0;1;1;0;0;0
606;608;dump;-E2;12;40,96;45,06;120;120;60;3;10,54;1,22;0,06;0;0;0;0;0;0
606;608;dump;-link;19,62;62,04;57,84;98,08;98,08;48,26;10;16,06;1,82;0,09;0;0;0;1;0;0
606;608;dump;E0;8,46;14,17;14,72;84,64;84,64;40,79;0;6,68;3,74;0,19;1;0;0;0;0;0
606;608;dump;link;18;28,81;30,25;90;90;44,58;6;13,59;3,47;0,17;0;0;0;0;0;0
608;610;dump;-E0;5,83;5,45;6,01;58,3;58,3;27,45;0;0,49;9,16;0,46;0;1;1;0;0;0
608;610;dump;-E2;13;61,53;67,69;130;130;65;5;11,98;0,81;0,04;1;0;0;0;0;0
608;610;dump;-link;17,74;44,69;42,93;88,72;88,72;43,63;7;13,48;2,45;0,12;0;0;0;1;0;0
608;610;dump;E0;8,73;11,62;12,1;87,26;87,26;41,95;0;6,29;4,55;0,23;0;0;0;1;0;0
608;610;dump;link;19,93;35,66;37,44;99,66;99,66;48,99;7;16,69;2,8;0,14;0;0;1;0;0;0
610;612;dump;-E0;5,84;5,55;6,09;58,35;58,35;26,83;0;0,57;9,03;0,45;0;1;1;0;0;0
610;612;dump;-E2;14;152,8;168,08;140;140;70;7;13,64;0,33;0,02;0;0;0;0;0;0
610;612;dump;-link;15,72;39,61;38,16;78,6;78,6;38,59;3;11,59;2,75;0,14;0;0;0;1;0;0
610;612;dump;E0;6,64;7,56;8;66,4;66,4;31,73;0;3,2;6,88;0,34;1;0;0;2;0;0
610;612;dump;link;22,03;44,12;46,33;110,14;110,14;54,1;11;19,46;2,27;0,11;0;0;2;0;0;0
612;614;dump;-E0;5,25;5,36;5,87;52,46;52,46;24,37;0;0,33;9,37;0,47;0;1;1;0;0;0
612;614;dump;-E2;14;324,51;356,96;140;140;70;9;13,84;0,15;0,01;0;0;0;0;0;0
612;614;dump;-link;14;34,7;35,19;70;70;34,86;0;10,16;2,98;0,15;0;0;0;1;0;0
612;614;dump;E0;6,4;6,76;7,32;64,04;64,04;30,74;0;2,25;7,51;0,38;1;0;0;0;0;0
612;614;dump;link;24;61,97;65,07;120;120;59,61;13;22,01;1,61;0,08;0;0;0;0;0;0
614;616;dump;-E0;5;5,52;6,08;50;50;23,96;0;0,48;9,05;0,45;0;1;0;0;0;0
614;616;dump;-E2;14;1017,25;1118,97;140;140;70;11;13,95;0,05;0;0;0;0;0;0;0
614;616;dump;-link;12,36;30,22;30,5;61,78;61,78;30,25;0;8,56;3,44;0,17;0;0;0;0;0;0
614;616;dump;E0;6,56;7,17;7,59;65,6;65,6;31,4;0;2,53;7,25;0,36;1;0;0;2;0;0
614;616;dump;link;26,08;100,38;105,4;130,42;130,42;64,27;15;23,95;1;0,05;0;0;2;0;0;0
616;618;dump;-E0;3;5,38;5,92;30;30;14,32;0;0,21;9,3;0,46;0;1;0;0;0;0
616;618;dump;-E2;14;3423,83;3766,22;140;140;70;13;13,99;0,01;0;0;0;0;0;0;0
616;618;dump;-link;12;22,85;23,99;60;60;30;0;7,36;4,38;0,22;0;0;0;0;0;0
616;618;dump;E0;6,63;7,56;8,43;66,3;66,3;31,13;0;3,09;6,53;0,33;1;0;0;0;0;0
616;618;dump;link;28;166,79;175,13;140;140;69,41;17;26,43;0,6;0,03;0;0;0;0;0;0
618;620;dump;-E0;3,27;6,14;6,73;32,72;32,72;13,68;0;0,6;8,17;0,41;0;1;1;0;0;0
618;620;dump;-E2;14;71488,76;78637,64;140;140;70;14;14;0;0;0;0;0;0;0;0
618;620;dump;-link;11,33;17,9;18,34;56,64;56,64;27,57;0;5,61;5,73;0,29;0;0;0;1;0;0
618;620;dump;E0;7,53;8,13;9,38;75,32;75,32;33,86;0;3,47;5,86;0,29;1;0;0;1;0;0
618;620;dump;link;29,62;313,9;329,6;148,11;148,11;73,01;21;29;0,32;0,02;0;0;1;0;0;0
620;622;dump;-E0;3,4;5,56;6,11;34,01;34,01;15,52;0;0,94;9;0,45;0;0;1;0;0;0
620;622;dump;-E2;13,78;280,56;105,16;137,81;137,81;65,86;11;13,12;0,52;0,03;0;0;0;1;0;0
620;622;dump;-link;10,75;16,11;16,59;53,76;53,76;24,22;0;4,44;6,33;0,32;0;0;1;1;0;0
620;622;dump;E0;8;12,2;13,42;80;80;40;0;4,97;4,1;0,2;0;0;0;0;0;0
620;622;dump;link;30;972,84;1021,49;150;150;75;23;29,77;0,1;0,01;0;0;0;0;0;0
622;624;dump;-E0;5,28;5,22;5,74;52,76;52,76;24,88;0;1,22;9,59;0,48;0;0;1;0;0;0
622;624;dump;-E2;12;57,64;55,34;120;120;59,66;7;11,21;0,99;0,05;0;0;0;1;0;0
622;624;dump;-link;9,65;13,77;14,32;48,26;48,26;22,68;0;2,66;7,33;0,37;0;0;1;1;0;0
622;624;dump;E0;9;14,18;16,97;90;90;44,45;0;6,61;3,24;0,16;1;0;0;1;0;0
622;624;dump;link;30,93;1494,46;1569,19;153,85;153,85;75,22;27;30,76;0,07;0;0;0;1;0;0;0
624;626;dump;-E0;5,22;5,32;5,79;52,21;52,21;23,09;0;1,28;9,5;0,47;0;2;1;0;0;0
624;626;dump;-E2;10,47;29,8;28,88;104,73;104,73;50,75;3;8,64;1,9;0,1;0;0;0;0;0;0
624;626;dump;-link;10;12,6;13,19;50;50;23,86;0;2,78;7,96;0,4;0;0;0;1;0;0
624;626;dump;E0;11;19,09;25,28;110;110;52,55;0;8,97;2,18;0,11;1;0;0;0;0;0
624;626;dump;link;32;5195,05;5454,8;153,85;153,85;76,13;29;31,95;0,02;0;0;0;0;0;0;0
626;628;dump;-E0;4,59;5,65;6,22;45,87;45,87;21,54;0;0,53;8,84;0,44;0;0;1;0;0;0
626;628;dump;-E2;8,79;17,25;16,85;87,89;87,89;42,41;0;5,97;3,26;0,16;0;0;0;1;0;0
626;628;dump;-link;9,78;11,23;11,79;48,88;48,88;22,97;0;2,12;8,91;0,45;0;0;1;1;0;0
626;628;dump;E0;12;33,06;43,26;120;120;57;2;10,62;1,27;0,06;0;0;0;0;0;0
626;628;dump;link;32;19598,63;20578,57;153,85;153,85;76,4;32;31,98;0,01;0;0;0;0;0;0;0
628;630;dump;-E0;5,21;5,5;6;52,07;52,07;23,45;0;0,43;9,17;0,46;0;1;1;0;0;0
628;630;dump;-E2;8,29;12,6;12,93;82,87;82,87;39,8;0;5,02;4,25;0,21;1;0;0;1;0;0
628;630;dump;-link;9,36;10,72;11,26;46,82;46,82;22,07;0;1,78;9,32;0,47;0;0;1;1;0;0
628;630;dump;E0;13;48,29;62,67;130;130;61,86;4;11,87;0,88;0,04;1;0;0;0;0;0
628;630;dump;link;32;99587,49;100000;153,85;153,85;76,47;32;32;0;0;0;0;0;0;0;0
630;632;dump;-E0;5,93;5,96;6,63;59,34;59,34;27,98;0;1,01;8,3;0,41;0;1;0;0;0;0
630;632;dump;-E2;7,54;9,17;9,61;75,45;75,45;36,37;0;3,71;5,72;0,29;1;0;0;1;0;0
630;632;dump;-link;9,06;11,03;11,57;45,31;45,31;21,8;0;1,76;9,07;0,45;0;0;1;0;0;0
630;632;dump;E0;14;104,97;134,58;140;140;66,84;7;13,44;0,41;0,02;0;0;0;0;0;0
630;632;dump;link;32;100000;100000;153,85;153,85;76,48;32;32;0;0;0;0;0;0;0;0
632;634;dump;-E0;5,42;5,85;6,43;54,23;54,23;24,19;0;0,79;8,55;0,43;0;1;1;0;0;0
632;634;dump;-E2;7,35;8,41;8,91;73,52;73,52;35,34;0;3,54;6,17;0,31;0;0;0;1;0;0
632;634;dump;-link;10,13;10,96;11,55;50,65;50,65;23,89;0;1,85;9,09;0,45;0;0;1;1;0;0
632;634;dump;E0;15;286,97;364,08;150;150;71,83;11;14,77;0,15;0,01;1;0;0;0;0;0
632;634;dump;link;32;100000;100000;153,85;153,85;76,48;32;32;0;0;0;0;0;0;0;0
634;636;dump;-E0;5,4;5,18;5,69;53,98;53,98;24,3;0;1,02;9,67;0,48;0;1;1;0;0;0
634;636;dump;-E2;6,2;6,43;6,96;61,95;61,95;29,61;0;1,8;7,9;0,4;1;0;0;1;0;0
634;636;dump;-link;10,18;11,37;11,93;50,88;50,88;24,06;0;2,14;8,8;0,44;0;0;1;1;0;0
634;636;dump;E0;16;1190,19;1496,24;153,85;153,85;76,83;14;15,94;0,04;0;0;0;0;0;0;0
634;636;dump;E2;0,47;24,19;26,61;4,67;4,67;0,23;0;0,37;2,07;0,1;0;0;1;0;0;0
634;636;dump;link;32;3144,15;1625,45;153,85;153,85;76,35;31;31,79;0,06;0;0;0;0;1;0;0
636;638;dump;-E0;4,39;5,43;5,98;43,88;43,88;20,49;0;1,3;9,19;0,46;0;1;1;0;0;0
636;638;dump;-E2;6,39;6,92;7,45;63,86;63,86;30,55;0;1,67;7,38;0,37;1;0;0;1;0;0
636;638;dump;-link;11,16;11,48;12,07;55,78;55,78;26,86;0;2,22;8,7;0,44;0;0;1;1;0;0
636;638;dump;E0;16;2330,95;2928,28;153,85;153,85;76,83;15;15,97;0,02;0;0;0;0;0;0;0
636;638;dump;E2;2;9,15;10,06;20;20;7,99;0;0,91;5,47;0,27;0;0;0;0;0;0
636;638;dump;link;30,97;596,49;362,78;153,85;153,85;72,44;27;30,27;0,29;0,01;0;0;0;0;0;0
638;640;dump;-E0;3,69;4,99;5,37;36,92;36,92;17,28;0;0,88;10,25;0,51;0;1;0;0;0;0
638;640;dump;-E2;6,62;8,02;8,66;66,18;66,18;31,4;0;2,41;6,35;0,32;1;0;0;1;0;0
638;640;dump;-link;11,21;11,78;12,36;56,06;56,06;26,83;0;2,5;8,5;0,42;0;0;1;0;0;0
638;640;dump;E0;16;13122,61;16496,99;153,85;153,85;76,83;16;15,99;0;0;0;0;0;0;0;0
638;640;dump;E2;3,23;6,39;7,03;32,25;32,25;13,72;0;1,01;7,83;0,39;0;0;1;0;0;0
638;640;dump;link;29,67;214,04;169,01;148,35;148,35;69,58;23;28,2;0,62;0,03;0;0;0;1;0;0
640;642;dump;-E0;3,6;5,79;6,37;35,99;35,99;16,48;0;0,49;8,63;0,43;0;0;1;0;0;0
640;642;dump;-E2;5,74;6,98;7,57;57,42;57,42;27,16;0;1,57;7,26;0,36;1;0;0;1;0;0
640;642;dump;-link;11,86;11,85;12,46;59,3;59,3;28,12;0;2,64;8,43;0,42;0;0;1;1;0;0
640;642;dump;E0;16;51204,46;64371,32;153,85;153,85;76,83;16;16;0;0;0;0;0;0;0;0
640;642;dump;E2;4,85;5,8;6,38;48,46;48,46;22,53;0;1,47;8,62;0,43;0;0;1;0;0;0
640;642;dump;link;27,82;118,33;104,56;139,09;139,09;65,18;19;25,03;1;0,05;0;0;0;1;0;0
642;644;dump;-E0;3,69;5,69;6,18;36,94;36,94;17,17;0;0,41;8,9;0,44;0;1;0;0;0;0
642;644;dump;-E2;5,98;6,79;7,41;59,76;59,76;28,3;0;1,54;7,42;0,37;1;0;0;1;0;0
642;644;dump;-link;12,64;14,67;15,41;63,22;63,22;30,82;0;4,71;6,82;0,34;0;0;1;0;0;0
642;644;dump;E0;16;100000;100000;153,85;153,85;76,83;16;16;0;0;0;0;0;0;0;0
642;644;dump;E2;5,46;5,02;5,6;54,63;54,63;24,44;0;1,14;9,83;0,49;0;1;1;0;0;0
642;644;dump;link;25,9;74,34;69,61;129,48;129,48;60,51;15;22,09;1,51;0,08;0;0;0;1;0;0
644;646;dump;-E0;2;5,21;5,73;20;20;10;0;0,08;9,6;0,48;0;1;0;0;0;0
644;646;dump;-E2;6;7,28;7,92;60;60;29,87;0;1,83;6,94;0,35;1;0;0;1;0;0
644;646;dump;-link;14,16;19,97;20,97;70,79;70,79;35,06;2;7,28;5,01;0,25;0;0;1;0;0;0
644;646;dump;E0;16;;100000;153,85;153,85;76,83;16;16;0;0;0;0;0;0;0;0
644;646;dump;E2;5,16;5,28;5,63;51,56;51,56;23,42;0;0,45;9,77;0,49;0;1;1;0;0;0
644;646;dump;link;23,94;52,36;50,66;119,71;119,71;55,62;13;19,56;2,07;0,1;0;0;0;1;0;0
646;648;dump;-E2;6,38;7,19;7,77;63,81;63,81;30,65;0;1,87;7,08;0,35;1;0;0;0;0;0
646;648;dump;-link;16;24,75;25,98;80;80;39,66;3;9,57;4,04;0,2;0;0;0;0;0;0
646;648;dump;E0;16;;100000;153,85;153,85;76,83;16;16;0;0;0;0;0;0;0;0
646;648;dump;E2;5,75;5,31;5,84;57,48;57,48;26,85;0;0,33;9,42;0,47;0;1;1;0;0;0
646;648;dump;link;21,81;38,06;37,65;109,04;109,04;50,29;9;17,22;2,79;0,14;0;0;0;1;0;0
648;650;dump;-E2;6,92;8,12;8,71;69,18;69,18;32,99;0;2,55;6,31;0,32;0;0;0;1;0;0
648;650;dump;-link;17,71;31,26;32,82;88,55;88,55;43,47;6;12,05;3,2;0,16;0;0;1;0;0;0
648;650;dump;E0;16;;100000;153,85;153,85;76,83;16;16;0;0;0;0;0;0;0;0
648;650;dump;E2;5,88;5,81;6,33;58,78;58,78;27,12;0;0,77;8,68;0,43;0;1;1;0;0;0
648;650;dump;link;19,75;27,49;27,83;98,76;98,76;45,06;5;15,11;3,77;0,19;0;0;0;1;0;0
650;652;dump;-E2;6;7,35;7,87;59,95;59,95;28,54;0;2;6,99;0,35;1;0;0;1;0;0
650;652;dump;-link;19,57;43,79;45,98;97,83;97,83;48,2;8;15,1;2,28;0,11;0;0;1;0;0;0
650;652;dump;E0;16;34880,36;3667,25;153,85;153,85;76,7;15;15,98;0,01;0;0;0;0;0;0;0
650;652;dump;E2;5,86;5,78;6,36;58,64;58,64;27,79;0;1,15;8,65;0,43;0;1;1;0;0;0
650;652;dump;link;17,73;21,8;22,29;88,67;88,67;40,12;1;12,9;4,71;0,24;0;0;0;1;0;0
652;654;dump;-E2;6,84;8,06;8,72;68,41;68,41;32,47;0;3,15;6,31;0,32;1;0;0;1;0;0
652;654;dump;-link;20,84;51,28;53,85;104,19;104,19;51,23;11;16,77;1,95;0,1;0;0;1;0;0;0
652;654;dump;E0;16;656,12;213,02;153,85;153,85;73,61;11;15,59;0,26;0,01;0;0;0;0;0;0
652;654;dump;E2;5,93;5,43;5,97;59,34;59,34;28,28;0;1,81;9,22;0,46;0;1;1;0;0;0
652;654;dump;link;15,6;16,6;17,11;77,99;77,99;36,41;0;9,54;6,14;0,31;0;0;0;1;0;0
654;656;dump;-E2;5,94;8,43;8,96;59,39;59,39;28,1;0;3,17;6,14;0,31;0;0;0;1;0;0
654;656;dump;-link;22,69;64,86;68,11;113,43;113,43;55,92;13;19,19;1,54;0,08;0;0;1;0;0;0
654;656;dump;E0;14,03;140,93;151,37;140,34;140,34;70;9;13,54;0,36;0,02;0;0;0;0;0;0
654;656;dump;E2;6,06;5,14;5,65;60,62;60,62;28,77;0;2,61;9,73;0,49;0;1;1;0;0;0
654;656;dump;link;13,47;14,3;14,83;67,37;67,37;33;0;6,82;7,08;0,35;0;0;0;1;0;0
656;658;dump;-E2;5;10,96;11,45;50;50;23,86;0;3,34;4,8;0,24;1;0;0;1;0;0
656;658;dump;-link;24,57;87,13;91,48;122,85;122,85;60,54;15;21,94;1,15;0,06;0;0;1;0;0;0
656;658;dump;E0;14;122,15;134,36;140;140;70;6;13,53;0,41;0,02;0;0;0;0;0;0
656;658;dump;E2;5,99;4,59;4,99;59,9;59,9;27,55;0;2,67;11,01;0,55;0;2;1;0;0;0
656;658;dump;link;11,27;13,02;13,52;56,37;56,37;27,55;0;4,62;7,77;0,39;0;0;0;1;0;0
658;660;dump;-E2;4,25;12,64;13,79;42,47;42,47;20,14;0;2,61;3,99;0,2;1;0;0;0;0;0
658;660;dump;-link;26;116;121,8;130;130;64,92;18;24,22;0,86;0,04;0;0;0;0;0;0
658;660;dump;E0;14;130,61;143,67;140;140;70;3;13,51;0,38;0,02;0;0;0;0;0;0
658;660;dump;E2;5,31;4,28;4,65;53,09;53,09;24,32;0;2,12;11,82;0,59;0;1;1;0;0;0
658;660;dump;link;9,05;11,04;11,55;45,27;45,27;22;0;2,24;9,09;0,45;0;0;0;1;0;0
660;662;dump;-E0;1,41;16,71;18,38;14,05;14,05;2,63;0;0,98;2,99;0,15;0;0;1;0;0;0
660;662;dump;-E2;6;10,78;11,86;60;60;30;0;3,22;4,64;0,23;0;0;0;0;0;0
660;662;dump;-link;26;211,46;171,6;130;130;63,61;18;24,67;0,61;0,03;0;0;0;1;0;0
660;662;dump;E0;13,26;63,44;49,75;132,61;132,61;64,2;2;11,81;1,11;0,06;0;0;0;1;0;0
660;662;dump;E2;3,48;3,96;4,3;34,84;34,84;16,55;0;1,21;12,8;0,64;0;1;0;0;0;0
660;662;dump;link;9,72;15,55;16,33;48,59;48,59;22,85;0;4,31;6,43;0,32;0;0;1;0;0;0
662;664;dump;-E0;2,33;7,27;8;23,34;23,34;10,23;0;0,73;6,87;0,34;0;0;1;0;0;0
662;664;dump;-E2;7;9,8;10,78;70;70;35;0;3,43;5,1;0,26;1;0;0;0;0;0
662;664;dump;-link;24,12;193,64;172,43;120,61;120,61;59,86;16;22,88;0,61;0,03;0;0;0;1;0;0
662;664;dump;E0;11,13;42,8;35,39;111,27;111,27;54,13;1;9,59;1,55;0,08;0;0;0;1;0;0
662;664;dump;E2;1;3,6;3,96;10;10;4,32;0;0,28;13,88;0,69;0;1;0;0;0;0
662;664;dump;link;11,47;21,47;22,55;57,33;57,33;27,9;2;6,43;4,66;0,23;0;0;1;0;0;0
664;666;dump;-E0;4;5,65;6,22;40;40;19,25;0;0,46;8,84;0,44;0;0;0;0;0;0
664;666;dump;-E2;9;16,5;18,15;90;90;45;2;6,27;3,03;0,15;1;0;0;0;0;0
664;666;dump;-link;22,44;144,61;127,83;112,2;112,2;55,35;14;21,02;0,82;0,04;0;0;0;0;0;0
664;666;dump;E0;10;25,28;27,8;100;100;50;0;8,46;1,98;0,1;0;0;0;0;0;0
664;666;dump;link;12;29,58;31,05;60;60;30;4;7,97;3,38;0,17;0;0;0;0;0;0
666;668;dump;-E0;5,46;5,58;6,13;54,56;54,56;24,2;0;1,16;8,97;0,45;0;1;1;0;0;0
666;668;dump;-E2;10;30,34;33,37;100;100;50;3;8,35;1,65;0,08;1;0;0;0;0;0
666;668;dump;-link;21,04;91,24;80,87;105,18;105,18;51,75;13;18,65;1,3;0,06;0;0;0;1;0;0
666;668;dump;E0;8,94;17,8;17,58;89,38;89,38;42,77;0;6,44;3,13;0,16;0;0;0;1;0;0
666;668;dump;link;13,81;28,56;29,98;69,06;69,06;33,57;6;9,62;3,5;0,18;0;0;1;0;0;0
668;670;dump;-E0;5,23;5,13;5,67;52,26;52,26;23,28;0;1,15;9,7;0,48;0;1;1;0;0;0
668;670;dump;-E2;12;46,26;50,88;120;120;60;6;10,7;1,08;0,05;0;0;0;0;0;0
668;670;dump;-link;19,39;57;53,7;96,95;96,95;47,71;9;15,6;1,96;0,1;0;0;0;1;0;0
668;670;dump;E0;8,19;14,27;14,44;81,85;81,85;39,24;0;5,16;3,81;0,19;1;0;0;1;0;0
668;670;dump;link;15,51;28,86;30,3;77,57;77,57;37,84;8;11,16;3,47;0,17;0;0;1;0;0;0
670;672;dump;-E0;4,43;4,88;5,18;44,26;44,26;19,88;0;0,6;10,61;0,53;0;1;1;0;0;0
670;672;dump;-E2;12;53,24;58,56;120;120;60;6;10,87;0,94;0,05;1;0;0;0;0;0
670;672;dump;-link;17,5;41,64;40,23;87,48;87,48;43,04;5;12,93;2,61;0,13;0;0;0;1;0;0
670;672;dump;E0;7,71;11,14;11,48;77,08;77,08;37,06;0;4,23;4,79;0,24;1;0;0;1;0;0
670;672;dump;link;16,87;32,2;33,81;84,36;84,36;41,44;8;12,44;3,11;0,16;0;0;1;0;0;0
672;674;dump;-E0;4,91;5,54;6,09;49,13;49,13;23,08;0;0,48;9,03;0,45;0;0;1;0;0;0
672;674;dump;-E2;14;142,05;156,25;140;140;70;8;13,64;0,35;0,02;0;0;0;0;0;0
672;674;dump;-link;15,67;29,33;29,17;78,34;78,34;38,43;1;10,04;3,6;0,18;0;0;0;1;0;0
672;674;dump;E0;8;9,81;10,45;80;80;38,58;0;4,2;5,27;0,26;0;0;0;1;0;0
672;674;dump;link;18,61;38,76;40,7;93,07;93,07;45,68;10;14,22;2,58;0,13;0;0;1;0;0;0
674;676;dump;-E0;5,9;5,84;6,36;58,97;58,97;26,63;0;0,8;8,64;0,43;0;1;1;0;0;0
674;676;dump;-E2;14;292,3;321,53;140;140;70;10;13,84;0,17;0,01;0;0;0;0;0;0
674;676;dump;-link;13,63;23,02;23,25;68,13;68,13;33,3;0;7,56;4,52;0,23;0;0;0;1;0;0
674;676;dump;E0;7,06;8,22;8,79;70,56;70,56;34,38;0;3,28;6,26;0,31;1;0;0;1;0;0
674;676;dump;link;20,37;49,65;52,13;101,83;101,83;50,29;12;16,29;2,01;0,1;0;0;1;0;0;0
676;678;dump;-E0;5,76;5,52;6,1;57,63;57,63;26,34;0;0,57;9,02;0,45;0;1;1;0;0;0
676;678;dump;-E2;14;1135,75;1249,32;140;140;70;12;13,96;0,04;0;0;0;0;0;0;0
676;678;dump;-link;11,85;17,71;18,2;59,24;59,24;28,84;0;5,19;5,77;0,29;0;0;0;1;0;0
676;678;dump;E0;6,24;6,97;7,69;62,4;62,4;29,68;0;2,45;7,15;0,36;1;0;0;1;0;0
676;678;dump;link;22,37;61,34;64,41;111,86;111,86;55,13;14;18,84;1,63;0,08;0;0;1;0;0;0
678;680;dump;-E0;5;5,82;6,41;50;50;24,87;0;0,71;8,58;0,43;0;1;0;0;0;0
678;680;dump;-E2;14;6020,56;6622,61;140;140;70;14;13,99;0,01;0;0;0;0;0;0;0
678;680;dump;-link;10;16,25;17,06;50;50;25;0;4,33;6,15;0,31;0;0;0;0;0;0
678;680;dump;E0;6,31;7,33;8,02;63,11;63,11;30,25;0;2,08;6,86;0,34;1;0;0;1;0;0
678;680;dump;link;24,17;77,26;81,13;120,83;120,83;59,85;16;21,61;1,29;0,06;0;0;1;0;0;0
680;682;dump;-E0;4,89;5,83;6,4;48,94;48,94;22,17;0;0,69;8,59;0,43;0;1;1;0;0;0
680;682;dump;-E2;14;495,55;383,19;140;140;69,81;11;13,8;0,14;0,01;0;0;0;1;0;0
680;682;dump;-link;9,24;16,38;16,92;46,2;46,2;21,13;0;4,17;6,21;0,31;0;0;1;1;0;0
680;682;dump;E0;6,64;9,16;10,01;66,44;66,44;31,2;0;3;5,49;0,27;1;0;0;0;0;0
680;682;dump;link;26;110,86;116,41;130;130;64,37;18;23,88;0,9;0,05;0;0;0;0;0;0
682;684;dump;-E0;5,45;5,4;6;54,49;54,49;24,35;0;0,46;9,16;0,46;0;1;1;0;0;0
682;684;dump;-E2;13,99;152,16;92,86;139,94;139,94;64,69;7;13,17;0,59;0,03;0;0;0;0;0;0
682;684;dump;-link;8,75;17,03;17,29;43,76;43,76;18,74;0;4,01;6,07;0,3;0;0;0;1;0;0
682;684;dump;E0;8;10,21;11,22;80;80;38,9;0;4,08;4,9;0,25;1;0;0;1;0;0
682;684;dump;link;26,65;145,88;153,17;133,24;133,24;65,52;19;25,05;0,69;0,03;0;0;1;0;0;0
684;686;dump;-E0;5,31;5,46;5,98;53,12;53,12;24,69;0;0,43;9,19;0,46;0;1;1;0;0;0
684;686;dump;-E2;12;61,47;67,38;120;120;60;4;11,02;0,82;0,04;0;0;0;1;0;0
684;686;dump;-link;7,2;14,07;14,42;36,02;36,02;17,34;0;2,78;7,28;0,36;0;0;0;1;0;0
684;686;dump;E0;8,33;10,25;11,26;83,34;83,34;40,28;0;4,26;4,89;0,24;0;0;0;0;0;0
684;686;dump;link;28;273,37;287,04;140;140;69,84;21;27,01;0,37;0,02;0;0;0;0;0;0
686;688;dump;-E0;5,34;5,96;6,53;53,44;53,44;25,25;0;0,84;8,43;0,42;0;1;1;0;0;0
686;688;dump;-E2;11,27;33,93;31,49;112,73;112,73;53,09;1;9,32;1,75;0,09;0;0;0;0;0;0
686;688;dump;-link;7,17;15,97;16,18;35,86;35,86;15,66;0;3,43;6,49;0,32;0;0;1;1;0;0
686;688;dump;E0;8,67;11,24;13,1;86,66;86,66;38,57;0;5,03;4,2;0,21;1;0;0;1;0;0
686;688;dump;link;29,92;305,81;321,1;149,61;149,61;73,13;22;28,95;0,33;0,02;0;0;1;0;0;0
688;690;dump;-E0;5,48;5,87;6,46;54,76;54,76;25,95;0;1,45;8,51;0,43;0;0;1;0;0;0
688;690;dump;-E2;10;20,86;22,66;100;100;48,42;0;7,64;2,43;0,12;1;0;0;1;0;0
688;690;dump;-link;6,13;19,06;18,85;30,67;30,67;12,74;0;3,19;5,57;0,28;0;0;1;1;0;0
688;690;dump;E0;9;14,49;15,94;90;90;45;0;5,89;3,45;0,17;1;0;0;0;0;0
688;690;dump;link;30;1140,67;1197,7;150;150;75;26;29,74;0,09;0;0;0;0;0;0;0
690;692;dump;-E0;5;5,67;6,24;50;50;24,06;0;1,43;8,82;0,44;0;1;0;0;0;0
690;692;dump;-E2;10,42;20,96;22,05;104,17;104,17;50,44;1;8,15;2,49;0,12;0;0;0;0;0;0
