begin;end;id;id2;sampledSeconds;traveltime;overlapTraveltime;density;laneDensity;occupancy;waitingTime;timeLoss;speed;speedRelative;departed;arrived;entered;left;laneChangedFrom;laneChangedTo
304;306;dump;link;10,1;11,26;11,83;50,51;50,51;24,4;0;1,13;8,88;0,44;0;0;1;1;0;0
306;308;dump;-E0;5,45;5,67;6,16;54,55;54,55;24,46;0;0,59;8,92;0,45;0;1;1;0;0;0
306;308;dump;-E2;12;49,84;54,82;120;120;60;6;10,8;1;0,05;1;0;0;0;0;0
306;308;dump;-link;20,02;70,55;65,64;100,11;100,11;49,42;11;16,82;1,6;0,08;0;0;0;1;0;0
306;308;dump;E0;5,6;6,79;7,55;56,03;56,03;26,2;0;1,52;7,28;0,36;1;0;0;0;0;0
306;308;dump;E2;4,39;5,28;5,8;43,89;43,89;20,34;0;0,23;9,47;0,47;0;1;1;0;0;0
306;308;dump;link;10,21;11,83;12,34;51,06;51,06;24,11;0;1,52;8,51;0,43;0;0;0;1;0;0
308;310;dump;-E0;5,66;5,65;6,21;56,57;56,57;26,09;0;0,65;8,86;0,44;0;1;1;0;0;0
308;310;dump;-E2;14;99,55;109,5;140;140;70;6;13,3;0,5;0,03;0;0;0;0;0;0
308;310;dump;-link;18,02;71,32;62,98;90,1;90,1;44,09;7;15,02;1,67;0,08;0;0;0;1;0;0
308;310;dump;E0;6,27;6,71;7,19;62,68;62,68;30,08;0;1,47;7,65;0,38;1;0;0;1;0;0
308;310;dump;E2;4,46;5,33;5,87;44,65;44,65;20,89;0;0,28;9,38;0,47;0;0;1;0;0;0
308;310;dump;link;9,37;11,45;11,98;46,87;46,87;21,96;0;1,16;8,77;0,44;0;0;1;1;0;0
310;312;dump;-E0;5;5,73;6,3;50;50;25;0;0,64;8,73;0,44;0;1;0;0;0;0
310;312;dump;-E2;14;275,32;302,85;140;140;70;9;13,75;0,18;0,01;0;0;0;0;0;0
310;312;dump;-link;16;68,72;72,16;80;80;40;5;13,67;1,46;0,07;0;0;0;0;0;0
310;312;dump;E0;6,41;7,1;7,61;64,12;64,12;30,68;0;1,78;7,22;0,36;1;0;0;1;0;0
310;312;dump;E2;5;5,3;5,83;50;50;24,97;0;0,28;9,44;0,47;0;1;0;0;0;0
310;312;dump;link;9,18;11,36;11,93;45,92;45,92;22,14;0;1,1;8,8;0,44;0;0;1;0;0;0
312;314;dump;-E0;3,77;5,48;6,01;37,67;37,67;17,5;0;0,32;9,15;0,46;0;1;0;0;0;0
312;314;dump;-E2;14;936,53;1030,19;140;140;70;12;13,93;0,05;0;0;0;0;0;0;0
312;314;dump;-link;16;41,88;43,98;80;80;40;1;12,18;2,39;0,12;0;0;0;0;0;0
312;314;dump;E0;7;8,5;9,2;70;70;33,62;0;2,81;5,98;0,3;1;0;0;1;0;0
312;314;dump;E2;4,06;5,26;5,79;40,62;40,62;19,03;0;0,2;9,5;0,47;0;1;1;0;0;0
312;314;dump;link;10,05;11,8;12,29;50,26;50,26;23,61;0;1,47;8,54;0,43;0;0;1;1;0;0
314;316;dump;-E0;2,75;6,36;6,82;27,5;27,5;10,47;0;0,53;8,06;0,4;0;1;1;0;0;0
314;316;dump;-E2;14;11261,5;12387,65;140;140;70;14;13,99;0;0;0;0;0;0;0;0
314;316;dump;-link;15,75;34,35;33,96;78,74;78,74;38,44;0;10,88;3,09;0,15;0;0;0;1;0;0
314;316;dump;E0;6,08;7,85;8,6;60,78;60,78;29,63;0;2,19;6,4;0,32;1;0;0;1;0;0
314;316;dump;E2;3,11;5,87;6,4;31,08;31,08;14,89;0;0,44;8,59;0,43;0;1;1;0;0;0
314;316;dump;link;10,33;12,23;12,82;51,66;51,66;25,13;0;1,87;8,19;0,41;0;0;1;1;0;0
316;318;dump;-E0;2,23;6,44;7,08;22,25;22,25;10,22;0;0,5;7,77;0,39;0;0;1;0;0;0
316;318;dump;-E2;14;24732,69;27205,96;140;140;70;14;14;0;0;0;0;0;0;0;0
316;318;dump;-link;14;24,4;25,16;70;70;34,88;0;8,16;4,17;0,21;0;0;0;1;0;0
316;318;dump;E0;6,36;7,82;8,51;63,58;63,58;30,49;0;2,25;6,46;0,32;1;0;0;0;0;0
316;318;dump;E2;4;5,59;6,15;40;40;19,13;0;0,42;8,94;0,45;0;0;0;0;0;0
316;318;dump;link;10,43;11,88;12,44;52,17;52,17;25,15;0;1,63;8,44;0,42;0;0;0;0;0;0
318;320;dump;-E0;4,13;5,86;6,45;41,28;41,28;19,45;0;0,61;8,53;0,43;0;0;1;0;0;0
318;320;dump;-E2;14;100000;100000;140;140;70;14;14;0;0;0;0;0;0;0;0
318;320;dump;-link;12,39;22,35;22,76;61,94;61,94;30,25;0;6,67;4,61;0,23;0;0;0;1;0;0
318;320;dump;E0;6,74;8,34;8,84;67,37;67,37;32,24;0;2,55;6,22;0,31;0;0;0;1;0;0
318;320;dump;E2;4,78;5,63;6,22;47,83;47,83;22,53;0;0,55;8,84;0,44;0;1;1;0;0;0
318;320;dump;link;10,57;11,73;12,25;52,83;52,83;25,03;0;1,51;8,57;0,43;0;0;1;1;0;0
320;322;dump;-E0;5,87;5,78;6,27;58,67;58,67;26,12;0;0,72;8,77;0,44;0;1;1;0;0;0
320;322;dump;-E2;13,33;212,15;92,93;133,33;133,33;64,36;11;12,54;0,59;0,03;0;0;0;1;0;0
320;322;dump;-link;12,11;18,28;18,4;60,55;60,55;27,91;0;5,2;5,71;0,29;0;0;1;1;0;0
320;322;dump;E0;5,95;7,84;8,6;59,53;59,53;27,86;0;2,14;6,4;0,32;1;0;0;1;0;0
320;322;dump;E2;5,89;5,71;6,29;58,94;58,94;26,71;0;0,74;8,75;0,44;0;1;1;0;0;0
320;322;dump;link;10,38;12,18;12,69;51,91;51,91;24,34;0;1,79;8,27;0,41;0;0;1;1;0;0
322;324;dump;-E0;6;6,02;6,61;60;60;29,53;0;1,01;8,32;0,42;0;1;0;0;0;0
322;324;dump;-E2;11,77;40,39;34,62;117,69;117,69;57,08;7;9,9;1,59;0,08;0;0;0;1;0;0
322;324;dump;-link;11,17;14,69;15,37;55,87;55,87;26,55;0;3,54;6,83;0,34;0;0;1;0;0;0
322;324;dump;E0;5,09;6,96;7,4;50,86;50,86;24,12;0;1,31;7,43;0,37;1;0;0;1;0;0
322;324;dump;E2;5,51;5,77;6,32;55,15;55,15;25,92;0;0,72;8,7;0,43;0;1;1;0;0;0
322;324;dump;link;10,5;11,82;12,42;52,52;52,52;24,85;0;1,63;8,45;0,42;0;0;1;1;0;0
324;326;dump;-E0;5,54;5,67;6,21;55,41;55,41;25,2;0;0,63;8,85;0,44;0;1;1;0;0;0
324;326;dump;-E2;9,82;23,82;22,17;98,17;98,17;47,6;3;7,38;2,48;0,12;0;0;0;1;0;0
324;326;dump;-link;11,89;13,72;14,4;59,43;59,43;28,15;0;3,22;7,29;0,36;0;0;1;1;0;0
324;326;dump;E0;5,92;6,77;7,33;59,24;59,24;28,18;0;1,48;7,51;0,38;1;0;0;1;0;0
324;326;dump;E2;4,78;5,5;6,04;47,79;47,79;21,39;0;0,42;9,11;0,46;0;1;1;0;0;0
324;326;dump;link;10,51;12,64;13,31;52,53;52,53;24,72;0;2,22;7,89;0,39;0;0;1;1;0;0
326;328;dump;-E0;5,14;5,53;6,03;51,45;51,45;23;0;0,45;9,12;0,46;0;1;1;0;0;0
326;328;dump;-E2;8;12,48;13,44;80;80;39,81;0;4,73;4,09;0,2;1;0;0;1;0;0
326;328;dump;-link;11,54;13,39;13,95;57,71;57,71;27,66;0;2,86;7,53;0,38;0;0;1;1;0;0
326;328;dump;E0;6;6,99;7,69;60;60;30;0;1,71;7,16;0,36;1;0;0;0;0;0
326;328;dump;E2;4;5,85;6,43;40;40;20;0;0,58;8,55;0,43;0;0;0;0;0;0
326;328;dump;link;10;12,05;12,65;50;50;25;0;1,7;8,3;0,41;0;0;0;0;0;0
328;330;dump;-E0;4,58;5,71;6,29;45,82;45,82;21,25;0;0,57;8,75;0,44;0;0;1;0;0;0
328;330;dump;-E2;8,44;11,32;11,76;84,44;84,44;40,55;0;4,5;4,68;0,23;0;0;0;1;0;0
328;330;dump;-link;12,21;13,36;14,04;61,06;61,06;29,04;0;3,08;7,48;0,37;0;0;1;1;0;0
328;330;dump;E0;6,67;7,14;7,67;66,69;66,69;31,96;0;1,89;7,17;0,36;1;0;0;1;0;0
328;330;dump;E2;4,64;5,86;6,36;46,38;46,38;20,29;0;0,63;8,65;0,43;0;1;1;0;0;0
328;330;dump;link;10,53;11,42;12,06;52,66;52,66;24,84;0;1,37;8,7;0,44;0;0;1;1;0;0
330;332;dump;-E0;5,52;5,94;6,6;55,23;55,23;24,44;0;0,92;8,33;0,42;0;1;1;0;0;0
330;332;dump;-E2;6,44;7,48;8,15;64,41;64,41;30,63;0;2,09;6,75;0,34;1;0;0;1;0;0
330;332;dump;-link;12,17;14,07;14,64;60,83;60,83;28,81;0;3,44;7,17;0,36;0;0;1;1;0;0
330;332;dump;E0;6,74;7,23;7,76;67,42;67,42;32,34;0;1,96;7,09;0,35;1;0;0;1;0;0
330;332;dump;E2;5,12;5,96;6,44;51,18;51,18;22,62;0;0,75;8,54;0,43;0;1;1;0;0;0
330;332;dump;link;10,93;11,6;12,27;54,64;54,64;25,84;0;1,57;8,56;0,43;0;0;1;1;0;0
332;334;dump;-E0;5,31;5,55;6,13;53,05;53,05;24,57;0;0,54;8,98;0,45;0;1;1;0;0;0
332;334;dump;-E2;6,58;8,89;9,62;65,79;65,79;31,13;0;2,82;5,72;0,29;0;0;0;0;0;0
332;334;dump;-link;12;14,34;14,97;60;60;29,19;0;3,58;7,01;0,35;0;0;0;1;0;0
332;334;dump;E0;6,72;7,41;7,92;67,21;67,21;32,24;0;2,05;6,95;0,35;1;0;0;1;0;0
332;334;dump;E2;5,08;5,81;6,39;50,82;50,82;23,92;0;0,71;8,61;0,43;0;1;1;0;0;0
332;334;dump;link;11,31;12,34;12,93;56,54;56,54;26,86;0;2,12;8,12;0,41;0;0;1;1;0;0
334;336;dump;-E0;5,73;5,85;6,35;57,27;57,27;27,04;0;0,77;8,66;0,43;0;1;0;0;0;0
334;336;dump;-E2;6,02;12,44;13,04;60,2;60,2;27,75;0;3,48;4,22;0,21;1;0;0;1;0;0
334;336;dump;-link;12,18;13,9;14,54;60,89;60,89;28,73;0;3,38;7,22;0,36;0;0;1;0;0;0
334;336;dump;E0;6,66;8,3;8,72;66,62;66,62;32,02;0;2,46;6,31;0,32;0;0;0;1;0;0
334;336;dump;E2;5,07;6,51;7,16;50,71;50,71;23,78;0;1,17;7,68;0,38;0;0;1;0;0;0
334;336;dump;link;11,4;11,35;11,99;57;57;27,04;0;1,42;8,76;0,44;0;0;1;1;0;0
336;338;dump;-E0;4,71;5,6;6,16;47,1;47,1;22,23;0;0,5;8,93;0,45;0;1;1;0;0;0
336;338;dump;-E2;5,76;10,04;10,5;57,64;57,64;27,06;0;2,74;5,24;0,26;1;0;0;1;0;0
336;338;dump;-link;11,73;13,43;13,93;58,67;58,67;27,79;0;2,89;7,54;0,38;0;0;1;1;0;0
336;338;dump;E0;5,98;6,36;6,85;59,76;59,76;28,6;0;1,18;8,03;0,4;1;0;0;1;0;0
336;338;dump;E2;5,89;5,71;6,21;58,87;58,87;26,81;0;0,67;8,86;0,44;0;1;1;0;0;0
336;338;dump;link;11,2;11,95;12,52;55,99;55,99;26,64;0;1,81;8,39;0,42;0;0;1;1;0;0
338;340;dump;-E0;5,58;6,34;6,91;55,82;55,82;25,23;0;1,14;7,96;0,4;0;1;1;0;0;0
338;340;dump;-E2;6;10,33;11,36;60;60;30;0;3,1;4,84;0,24;0;0;0;0;0;0
338;340;dump;-link;11,03;13,81;14,41;55,14;55,14;26,79;0;2,99;7,29;0,36;0;0;0;1;0;0
338;340;dump;E0;6,05;6,83;7,38;60,54;60,54;28,85;0;1,54;7,46;0,37;1;0;0;1;0;0
338;340;dump;E2;5,74;6,14;6,64;57,44;57,44;26,73;0;0,98;8,29;0,41;0;1;1;0;0;0
338;340;dump;link;11,5;12,11;12,7;57,51;57,51;27,98;0;1,99;8,27;0,41;0;0;1;1;0;0
340;342;dump;-E0;4;5,91;6,5;40;40;20;0;0,62;8,46;0,42;0;0;0;0;0;0
340;342;dump;-E2;6,88;8,97;9,5;68,78;68,78;32,82;0;2,9;5,79;0,29;1;0;0;1;0;0
340;342;dump;-link;10,74;14,93;15,68;53,69;53,69;26,06;0;3,55;6,7;0,33;0;0;1;0;0;0
340;342;dump;E0;6,31;6,38;6,88;63,13;63,13;30,29;0;1,26;8;0,4;1;0;0;1;0;0
340;342;dump;E2;5;6,07;6,68;50,03;50,03;24,2;0;0,88;8,24;0,41;0;1;1;0;0;0
340;342;dump;link;11,63;11,83;12,46;58,15;58,15;27,7;0;1,83;8,43;0,42;0;0;1;1;0;0
342;344;dump;-E0;2,83;5,34;5,84;28,29;28,29;12,85;0;0,17;9,41;0,47;0;1;0;0;0;0
342;344;dump;-E2;5,93;6,83;7,44;59,3;59,3;28,09;0;1,55;7,39;0,37;1;0;0;1;0;0
342;344;dump;-link;12,68;18,32;19,24;63,42;63,42;30,93;0;5,76;5,46;0,27;0;0;1;0;0;0
342;344;dump;E0;6,47;7,07;7,55;64,66;64,66;31,08;0;1,75;7,29;0,36;1;0;0;1;0;0
342;344;dump;E2;5;5,47;6;50;50;23,26;0;0,42;9,16;0,46;0;1;0;0;0;0
342;344;dump;link;11,67;11,59;12,25;58,37;58,37;27,72;0;1,67;8,57;0,43;0;0;1;0;0;0
344;346;dump;-E0;0,91;6,12;6,73;9,08;9,08;3,01;0;0,17;8,17;0,41;0;1;0;0;0;0
344;346;dump;-E2;5,89;7,07;7,57;58,9;58,9;28,09;0;1,61;7,27;0,36;1;0;0;1;0;0
344;346;dump;-link;14,64;20,68;21,71;73,21;73,21;35,93;1;7,56;4,84;0,24;0;0;1;0;0;0
344;346;dump;E0;6,65;7,89;8,45;66,5;66,5;31,73;0;2,32;6,51;0,33;1;0;0;1;0;0
344;346;dump;E2;5,9;5,88;6,47;58,97;58,97;27,75;0;0,88;8,51;0,43;0;1;1;0;0;0
344;346;dump;link;11,57;12,11;12,64;57,86;57,86;27,5;0;1,96;8,31;0,42;0;0;1;1;0;0
346;348;dump;-E2;6;7,19;7,91;60;60;30;0;1,83;6,96;0,35;1;0;0;0;0;0
346;348;dump;-link;16;27,48;28,86;80;80;40;4;10,18;3,64;0,18;0;0;0;0;0;0
346;348;dump;E0;7;7,83;8,5;70;70;34,5;0;2,47;6,47;0,32;1;0;0;1;0;0
346;348;dump;E2;5,98;5,75;6,33;59,84;59,84;28,48;0;0,78;8,69;0,43;0;1;1;0;0;0
346;348;dump;link;10,9;11,74;12,3;54,52;54,52;25,95;0;1,6;8,54;0,43;0;0;1;1;0;0
348;350;dump;-E2;6,69;7,99;8,58;66,86;66,86;31,85;0;2,4;6,41;0,32;0;0;0;1;0;0
348;350;dump;-link;17,93;33,85;35,54;89,66;89,66;44,04;6;12,64;2,95;0,15;0;0;1;0;0;0
348;350;dump;E0;7,23;7,67;8,06;72,31;72,31;33,93;0;2,3;6,82;0,34;1;0;0;1;0;0
348;350;dump;E2;5,85;5,65;6,22;58,5;58,5;27,44;0;0,68;8,84;0,44;0;1;1;0;0;0
348;350;dump;link;11,22;11,45;12,02;56,1;56,1;26,55;0;1,42;8,74;0,44;0;0;1;1;0;0
350;352;dump;-E2;5,84;8,77;9,17;58,44;58,44;27,79;0;2,34;6;0,3;1;0;0;1;0;0
350;352;dump;-link;19,72;40,7;42,74;98,58;98,58;48,58;8;14,87;2,46;0,12;0;0;1;0;0;0
350;352;dump;E0;6;7,47;8,01;60;60;29,2;0;1,88;6,86;0,34;1;0;0;1;0;0
350;352;dump;E2;5,84;5,43;6,01;58,39;58,39;26,53;0;0,49;9,16;0,46;0;1;1;0;0;0
350;352;dump;link;11,21;11,38;12,04;56,04;56,04;26,57;0;1,43;8,72;0,44;0;0;1;1;0;0
352;354;dump;-E2;4,85;7,74;8,24;48,55;48,55;22,74;0;1,62;6,67;0,33;1;0;0;1;0;0
352;354;dump;-link;21,75;55;57,75;108,73;108,73;53,6;10;17,79;1,82;0,09;0;0;1;0;0;0
352;354;dump;E0;6,14;9,29;9,69;61,38;61,38;29,08;0;2,65;5,68;0,28;0;0;0;1;0;0
352;354;dump;E2;5,47;5,54;6,1;54,74;54,74;26,08;0;0,54;9,02;0,45;0;1;1;0;0;0
352;354;dump;link;11,5;11,8;12,29;57,51;57,51;27,35;0;1,68;8,54;0,43;0;0;1;1;0;0
354;356;dump;-E2;6;6,79;7,35;60;60;29,52;0;1,51;7,48;0,37;1;0;0;1;0;0
354;356;dump;-link;22,31;90,29;94,8;111,53;111,53;55,23;15;19,83;1,11;0,06;0;0;1;0;0;0
354;356;dump;E0;5,14;8,74;9,56;51,4;51,4;25,07;0;2,18;5,75;0,29;1;0;0;0;0;0
354;356;dump;E2;5,59;5,86;6,44;55,88;55,88;26,23;0;0,81;8,55;0,43;0;1;1;0;0;0
354;356;dump;link;10,98;11,91;12,49;54,91;54,91;26,69;0;1,75;8,41;0,42;0;0;0;1;0;0
356;358;dump;-E2;6,21;7,23;7,76;62,07;62,07;30,01;0;1,81;7,09;0,35;0;0;0;1;0;0
356;358;dump;-link;24,18;82,38;86,5;120,92;120,92;59,97;16;21,25;1,21;0,06;0;0;1;0;0;0
356;358;dump;E0;5,18;7,28;7,73;51,79;51,79;24,56;0;1,5;7,11;0,36;1;0;0;1;0;0
356;358;dump;E2;5,61;5,62;6,18;56,13;56,13;26,62;0;0,62;8,9;0,45;0;1;1;0;0;0
356;358;dump;link;10,31;11,64;12,22;51,54;51,54;24,36;0;1,45;8,59;0,43;0;0;1;1;0;0
358;360;dump;-E2;5,43;7,72;8,41;54,29;54,29;25,66;0;1,88;6,54;0,33;1;0;0;0;0;0
358;360;dump;-link;26;116,2;122,01;130;130;64,65;18;23,76;0,86;0,04;0;0;0;0;0;0
358;360;dump;E0;6;7,27;7,85;60;60;29,56;0;1,79;7,01;0,35;1;0;0;1;0;0
358;360;dump;E2;4,72;5,57;6,13;47,16;47,16;22,22;0;0,48;8,98;0,45;0;0;1;0;0;0
358;360;dump;link;10,11;11,56;12,1;50,55;50,55;24,07;0;1,34;8,68;0,43;0;0;1;1;0;0
360;362;dump;-E0;1,71;8,21;9,03;17,05;17,05;5,57;0;0,67;6,09;0,3;0;0;1;0;0;0
360;362;dump;-E2;7;11,29;12,42;70;70;35;1;3,9;4,43;0,22;1;0;0;0;0;0
360;362;dump;-link;25,29;251,19;181,14;126,46;126,46;62,17;16;23,83;0,58;0,03;0;0;0;1;0;0
360;362;dump;E0;6,23;7,53;8,16;62,27;62,27;30,24;0;2,03;6,74;0,34;1;0;0;0;0;0
360;362;dump;E2;5,49;5,51;6,02;54,89;54,89;24,83;0;0,48;9,13;0,46;0;1;1;0;0;0
360;362;dump;link;9,58;10,79;11,32;47,89;47,89;23,15;0;0,69;9,28;0,46;0;0;0;1;0;0
362;364;dump;-E0;3,1;5,94;6,53;31,05;31,05;13,94;0;0,49;8,42;0,42;0;0;1;0;0;0
362;364;dump;-E2;8;15,29;16,82;80;80;40;2;5,38;3,27;0,16;1;0;0;0;0;0
362;364;dump;-link;23,49;165,27;130,88;117,43;117,43;58;15;21,6;0,8;0,04;0;0;0;1;0;0
362;364;dump;E0;7,08;7,57;8,15;70,77;70,77;33,9;0;2,3;6,75;0,34;1;0;0;1;0;0
362;364;dump;E2;5,52;5,46;6,02;55,25;55,25;24,83;0;0,47;9,14;0,46;0;1;1;0;0;0
362;364;dump;link;9,32;10,85;11,41;46,6;46,6;21,84;0;0,74;9,2;0,46;0;0;1;1;0;0
364;366;dump;-E0;4,65;5,9;6,49;46,53;46,53;21,77;0;0,71;8,48;0,42;0;0;1;0;0;0
364;366;dump;-E2;10;20,66;22,72;100;100;50;2;7,58;2,42;0,12;1;0;0;0;0;0
364;366;dump;-link;21,93;105,99;91,64;109,66;109,66;54,08;14;19,42;1,15;0,06;0;0;0;1;0;0
364;366;dump;E0;7,24;7,44;7,95;72,42;72,42;34,91;0;2,23;6,92;0,35;1;0;0;1;0;0
364;366;dump;E2;5,45;5,57;6,16;54,53;54,53;25,47;0;0,59;8,92;0,45;0;1;1;0;0;0
364;366;dump;link;9,28;11,12;11,76;46,4;46,4;22,1;0;1;8,93;0,45;0;0;1;1;0;0
366;368;dump;-E0;5,46;5,76;6,35;54,64;54,64;25,69;0;0,73;8,67;0,43;0;1;1;0;0;0
366;368;dump;-E2;12;39,77;43,74;120;120;60;5;10,49;1,26;0,06;0;0;0;0;0;0
366;368;dump;-link;20;72,87;67,63;100;100;49,49;11;16,89;1,55;0,08;0;0;0;1;0;0
366;368;dump;E0;7,13;8,05;8,55;71,34;71,34;34,32;0;2,55;6,43;0,32;0;0;0;1;0;0
366;368;dump;E2;5,57;5,41;5,95;55,69;55,69;25,12;0;0,42;9,24;0,46;0;1;1;0;0;0
366;368;dump;link;9,44;10,99;11,47;47,2;47,2;21,96;0;0,8;9,16;0,46;0;0;1;1;0;0
368;370;dump;-E0;5;5,52;6,09;50;50;24,87;0;0,48;9,04;0,45;0;1;0;0;0;0
368;370;dump;-E2;13;100,36;110,4;130;130;65;9;12,35;0,5;0,02;1;0;0;0;0;0
368;370;dump;-link;18,08;65,09;66,86;90,4;90,4;45,01;7;15,24;1,57;0,08;0;0;0;0;0;0
368;370;dump;E0;6,03;8,5;8,92;60,27;60,27;28,75;0;2,31;6,17;0,31;1;0;0;1;0;0
368;370;dump;E2;5;5,72;6,27;50;50;24,75;0;0,61;8,77;0,44;0;1;0;0;0;0
368;370;dump;link;9,52;11,34;11,91;47,58;47,58;23,1;0;1,13;8,82;0,44;0;0;1;0;0;0
370;372;dump;-E0;4,94;5,67;6,24;49,41;49,41;23,04;0;0,59;8,81;0,44;0;1;1;0;0;0
370;372;dump;-E2;14;224,84;247,33;140;140;70;10;13,69;0,22;0,01;0;0;0;0;0;0
370;372;dump;-link;16,65;61,54;56,24;83,23;83,23;40,87;3;13,54;1,87;0,09;0;0;0;1;0;0
370;372;dump;E0;5,38;7,59;8,05;53,79;53,79;25,53;0;1,7;6,83;0,34;1;0;0;1;0;0
370;372;dump;E2;5,38;5,45;5,98;53,77;53,77;24,21;0;0,43;9,2;0,46;0;1;1;0;0;0
370;372;dump;link;10,02;12,12;12,64;50,08;50,08;23,66;0;1,7;8,31;0,42;0;0;1;1;0;0
372;374;dump;-E0;3;5,42;5,96;30;30;14,97;0;0,23;9,23;0,46;0;1;0;0;0;0
372;374;dump;-E2;14;1551,74;1706,92;140;140;70;13;13,95;0,03;0;0;0;0;0;0;0
372;374;dump;-link;16;37,13;38,99;80;80;40;0;11,69;2,69;0,13;0;0;0;0;0;0
372;374;dump;E0;5,83;8,22;8,6;58,35;58,35;27,87;0;2,1;6,39;0,32;0;0;0;1;0;0
372;374;dump;E2;3;5,28;5,81;30;30;14,99;0;0,16;9,47;0,47;0;1;0;0;0;0
372;374;dump;link;10,68;11,37;11,94;53,39;53,39;26,04;0;1,29;8,79;0,44;0;0;1;1;0;0
374;376;dump;-E0;3,03;6,41;7,06;30,26;30,26;13,28;0;0,67;7,79;0,39;0;1;1;0;0;0
374;376;dump;-E2;14;6637,13;7300,84;140;140;70;14;13,99;0,01;0;0;0;0;0;0;0
374;376;dump;-link;15,69;30;30,03;78,45;78,45;38,31;0;10,2;3,5;0,17;0;0;0;1;0;0
374;376;dump;E0;5;7,05;7,75;50;50;25;0;1,45;7,1;0,35;1;0;0;0;0;0
374;376;dump;E2;4,03;5,24;5,75;40,33;40,33;18,04;0;0,18;9,56;0,48;0;1;2;0;0;0
374;376;dump;link;10,5;11,29;11,78;52,49;52,49;25,61;0;1,14;8,91;0,45;0;0;0;1;0;0
376;378;dump;-E0;2,81;6,52;7,17;28,14;28,14;12,44;0;0,66;7,67;0,38;0;0;1;0;0;0
376;378;dump;-E2;14;32243,56;35467,92;140;140;70;14;14;0;0;0;0;0;0;0;0
376;378;dump;-link;13,83;24,52;24,72;69,13;69,13;33,75;0;7,95;4,25;0,21;0;0;0;1;0;0
376;378;dump;E0;5,97;6,81;7,33;59,72;59,72;28,51;0;1,49;7,51;0,38;1;0;0;1;0;0
376;378;dump;E2;4,19;5,79;6,37;41,9;41,9;19,11;0;0,57;8,63;0,43;0;0;1;0;0;0
376;378;dump;link;10,01;10,5;10,99;50,07;50,07;23,63;0;0,45;9,55;0,48;0;0;1;1;0;0
378;380;dump;-E0;4,75;6,42;7,06;47,47;47,47;21,92;0;1,05;7,79;0,39;0;0;1;0;0;0
378;380;dump;-E2;14;100000;100000;140;140;70;14;14;0;0;0;0;0;0;0;0
378;380;dump;-link;11,96;19,73;20,27;59,82;59,82;29;0;5,77;5,18;0,26;0;0;0;1;0;0
378;380;dump;E0;6,37;7,11;7,6;63,72;63,72;30,53;0;1,76;7,23;0,36;1;0;0;1;0;0
378;380;dump;E2;6,02;5,84;6,35;60,24;60,24;28,06;0;0,8;8,66;0,43;0;1;1;0;0;0
378;380;dump;link;9,54;10,7;11,32;47,68;47,68;22,5;0;0,69;9,27;0,46;0;0;1;1;0;0
380;382;dump;-E0;5,7;5,6;6,11;57;57;26,5;0;0,57;9;0,45;0;1;1;0;0;0
380;382;dump;-E2;13,31;296,71;103,62;133,14;133,14;64,31;11;12,61;0,53;0,03;0;0;0;1;0;0
380;382;dump;-link;11,71;16,05;16,82;58,55;58,55;27,73;0;4,4;6,24;0,31;0;0;1;1;0;0
380;382;dump;E0;5,22;7,04;7,47;52,2;52,2;24,83;0;1,38;7,36;0,37;1;0;0;1;0;0
380;382;dump;E2;6;5,6;6,2;60;60;27,79;0;0,68;8,86;0,44;0;1;0;0;0;0
380;382;dump;link;9,92;10,91;11,61;49,62;49,62;23,31;0;0,95;9,04;0,45;0;0;1;0;0;0
382;384;dump;-E0;5,89;5,75;6,35;58,94;58,94;27,03;0;0,79;8,66;0,43;0;1;0;0;0;0
382;384;dump;-E2;12;60,09;66,05;120;120;60;7;11;0,83;0,04;0;0;0;1;0;0
382;384;dump;-link;10,48;13,84;14,49;52,4;52,4;25,45;0;2,88;7,25;0,36;0;0;0;1;0;0
382;384;dump;E0;5,79;6,55;7,04;57,92;57,92;27,68;0;1,27;7,82;0,39;1;0;0;1;0;0
382;384;dump;E2;5,61;5,6;6,16;56,12;56,12;25,82;0;0,6;8,93;0,45;0;1;1;0;0;0
382;384;dump;link;9,66;11,05;11,63;48,32;48,32;22,8;0;0,94;9,03;0,45;0;0;1;1;0;0
384;386;dump;-E0;5,61;5,93;6,48;56,15;56,15;25,28;0;0,85;8,49;0,42;0;1;1;0;0;0
384;386;dump;-E2;10,91;32,43;29,41;109,12;109,12;52,27;3;8,87;1,87;0,09;0;0;0;0;0;0
384;386;dump;-link;10,54;13,8;14,32;52,7;52,7;24,51;0;2,81;7,33;0,37;0;0;1;0;0;0
384;386;dump;E0;6;6,16;6,72;60;60;29,72;0;1,09;8,18;0,41;1;0;0;1;0;0
384;386;dump;E2;5,67;5,46;6;56,68;56,68;26,44;0;0,47;9,17;0,46;0;1;1;0;0;0
384;386;dump;link;9,08;10,44;10,97;45,4;45,4;21,59;0;0,39;9,57;0,48;0;0;1;1;0;0
386;388;dump;-E0;5,79;5,63;6,16;57,88;57,88;26,94;0;0,62;8,93;0,45;0;1;1;0;0;0
386;388;dump;-E2;9,3;18,61;18,34;92,98;92,98;44,61;0;6,51;3;0,15;0;0;0;1;0;0
386;388;dump;-link;10,25;12,59;13,16;51,26;51,26;23,89;0;2,07;7,98;0,4;0;0;1;1;0;0
386;388;dump;E0;6,33;6,45;7,04;63,25;63,25;30,27;0;1,38;7,81;0,39;1;0;0;1;0;0
