begin;end;id;id2;sampledSeconds;traveltime;overlapTraveltime;density;laneDensity;occupancy;waitingTime;timeLoss;speed;speedRelative;departed;arrived;entered;left;laneChangedFrom;laneChangedTo
124;126;dump;link;4;13,9;14,6;20;20;9,1;0;1,78;7,19;0,36;0;0;0;0;0;0
126;128;dump;-E0;2;11,04;12,15;20;20;10;0;0,71;4,53;0,23;0;0;0;0;0;0
126;128;dump;-E2;3;8,98;9,87;30;30;15;0;1,27;5,57;0,28;1;0;0;0;0;0
126;128;dump;E0;8,93;15,45;15,45;89,32;89,32;43,02;0;5,79;3,56;0,18;0;0;0;1;0;0
126;128;dump;link;5,71;10,74;11,28;28,56;28,56;13,46;0;1,31;9,31;0,47;0;0;1;0;0;0
128;130;dump;-E0;2;8,78;9,66;20;20;10;0;0,37;5,69;0,28;0;0;0;0;0;0
128;130;dump;-E2;4;8,02;8,83;40;40;20;0;1,66;6,23;0,31;0;0;0;0;0;0
128;130;dump;E0;8,13;12,26;12,72;81,31;81,31;38,87;0;4,9;4,32;0,22;1;0;0;1;0;0
128;130;dump;link;7,59;9,93;10,43;37,97;37,97;18,03;0;1,05;10,07;0,5;0;0;1;0;0;0
130;132;dump;-E0;2;7,4;8,14;20;20;10;0;0,07;6,76;0,34;0;0;0;0;0;0
130;132;dump;-E2;4;8,73;9,61;40;40;20;0;1,93;5,73;0,29;0;0;0;0;0;0
130;132;dump;E0;7,19;9,54;10,01;71,89;71,89;34,49;0;4,1;5,5;0,27;1;0;0;1;0;0
130;132;dump;link;9,4;11,61;12,19;47,01;47,01;22,73;0;1,95;8,62;0,43;0;0;1;0;0;0
132;134;dump;-E0;1;7,52;8,27;10;10;4,19;0;0,05;6,65;0,33;0;1;0;0;0;0
132;134;dump;-E2;4;49,46;54,41;40;40;20;0;3,77;1,01;0,05;0;0;0;0;0;0
132;134;dump;E0;7,6;8,63;9,25;76,05;76,05;36,32;0;4,37;5,94;0,3;0;0;0;1;0;0
132;134;dump;link;11,05;14,01;14,71;55,26;55,26;26,81;0;3,21;7,14;0,36;0;0;1;0;0;0
134;136;dump;-E2;4;416,12;457,73;40;40;20;2;3,98;0,12;0,01;0;0;0;0;0;0
134;136;dump;E0;6,66;7,19;7,83;66,59;66,59;31,67;0;3,36;7,03;0,35;1;0;0;1;0;0
134;136;dump;link;12,98;16,09;16,89;64,89;64,89;31,63;2;5,29;6,22;0,31;0;0;1;0;0;0
136;138;dump;-E2;4;8960,46;9856,51;40;40;20;4;4;0,01;0;0;0;0;0;0;0
136;138;dump;E0;6,62;6,99;7,56;66,2;66,2;31,62;0;2,55;7,27;0,36;1;0;0;1;0;0
136;138;dump;link;14,96;20,37;21,39;74,8;74,8;36,66;3;8,86;4,91;0,25;0;0;1;0;0;0
138;140;dump;-E2;4;100000;100000;40;40;20;4;4;0;0;0;0;0;0;0;0
138;140;dump;E0;6,84;7,36;7,85;68,41;68,41;32,9;0;2,87;7;0,35;1;0;0;1;0;0
138;140;dump;link;16,67;25,98;27,28;83,36;83,36;41,03;5;11,8;3,85;0,19;0;0;1;0;0;0
140;142;dump;-E2;4;143,78;130,66;40;40;19,91;1;3,78;0,42;0,02;0;0;0;1;0;0
140;142;dump;-link;0,33;96,31;101,12;1,64;1,64;0,03;0;0,28;1,04;0,05;0;0;1;0;0;0
140;142;dump;E0;6,78;7,65;8,17;67,76;67,76;32,48;0;3,7;6,74;0,34;1;0;0;1;0;0
140;142;dump;E2;1,37;20,12;22,13;13,7;13,7;2,15;0;1,17;2,48;0,12;0;0;1;0;0;0
140;142;dump;link;18,77;30,56;32,71;93,87;93,87;45,09;4;13,92;3,21;0,16;0;0;1;1;0;0
142;144;dump;-E2;4;38,51;36,11;40;40;15,87;0;3,37;1,52;0,08;0;0;0;0;0;0
142;144;dump;-link;2;57,22;60,08;10;10;1,96;0;1,5;1,75;0,09;0;0;0;0;0;0
142;144;dump;E0;5,88;7,57;8,34;58,76;58,76;27,46;0;3,9;6,59;0,33;1;0;0;1;0;0
142;144;dump;E2;2,15;9,1;10,01;21,53;21,53;9,79;0;1,42;5,5;0,27;0;0;1;0;0;0
142;144;dump;link;19,19;30,43;31,61;95,96;95,96;46,31;2;13,88;3,32;0,17;0;0;1;1;0;0
144;146;dump;-E2;2,43;27,99;28,87;24,34;24,34;10,23;0;2,1;1,9;0,1;0;0;0;0;0;0
144;146;dump;-link;2;36,59;38,42;10;10;4,86;0;1,22;2,73;0,14;0;0;0;0;0;0
144;146;dump;E0;6;9,85;10,3;60;60;29,12;0;4,32;5,34;0,27;0;0;0;1;0;0
144;146;dump;E2;4;7,01;7,71;40;40;17,71;0;1,86;7,14;0,36;0;0;0;0;0;0
144;146;dump;link;19,47;29,91;31,04;97,34;97,34;46,51;0;14,01;3,38;0,17;0;0;1;0;0;0
146;148;dump;-E2;1,74;17,77;15,71;17,4;17,4;5,69;0;1,44;3,5;0,17;0;0;0;1;0;0
146;148;dump;-link;3,58;25,59;26,87;17,88;17,88;7,09;0;2,14;3,91;0,2;0;0;1;0;0;0
146;148;dump;E0;4,19;7,85;8,67;41,92;41,92;20,11;0;2,75;6,34;0,32;1;0;0;0;0;0
146;148;dump;E2;5,55;5,34;5,72;55,45;55,45;24,61;0;1,12;9,62;0,48;0;1;1;0;0;0
146;148;dump;link;19,14;30,57;30,95;95,71;95,71;46,82;0;13,94;3,39;0,17;0;0;0;1;0;0
148;150;dump;-link;4;21,21;22,27;20;20;10;0;2,1;4,71;0,24;0;0;0;0;0;0
148;150;dump;E0;5,3;7,8;8,18;52,98;52,98;25,14;0;3,03;6,72;0,34;0;0;0;1;0;0
148;150;dump;E2;5,37;5,9;6,49;53,72;53,72;25,02;0;0,82;8,47;0,42;0;0;1;0;0;0
148;150;dump;link;18,52;30,43;30,59;92,62;92,62;44,86;0;13,73;3,43;0,17;0;0;1;1;0;0
150;152;dump;-link;4;16,64;17,47;20;20;10;0;1,64;6,01;0,3;0;0;0;0;0;0
150;152;dump;E0;4;5,89;6,33;40;40;19,66;0;1,57;8,69;0,43;0;0;0;1;0;0
150;152;dump;E2;6,06;5,5;6,07;60,62;60,62;27,36;0;0,57;9,07;0,45;0;1;1;0;0;0
150;152;dump;link;17,59;31,21;31,05;87,94;87,94;42,84;0;13,05;3,38;0,17;0;0;1;1;0;0
152;154;dump;-link;4;14,84;15,58;20;20;10;0;1,37;6,74;0,34;0;0;0;0;0;0
152;154;dump;E0;2,31;5,68;6,42;23,09;23,09;10,33;0;0,44;8,56;0,43;0;0;0;0;0;0
152;154;dump;E2;5,35;5,5;6,08;53,47;53,47;23,88;0;0,51;9,04;0,45;0;1;1;0;0;0
152;154;dump;link;18;26,45;26,69;90;90;44,18;0;12,86;3,93;0,2;0;0;0;1;0;0
154;156;dump;-link;4;14,35;15,07;20;20;10;0;1,35;6,97;0,35;0;0;0;0;0;0
154;156;dump;E0;2;8,8;11,39;20;20;8,84;0;1,03;4,83;0,24;0;0;0;1;0;0
154;156;dump;E2;5,57;5,54;6,05;55,73;55,73;25,3;0;0,85;9,09;0,45;0;1;1;0;0;0
154;156;dump;link;16,61;24,08;24,22;83,04;83,04;39,42;0;11,67;4,34;0,22;0;0;1;1;0;0
156;158;dump;-link;4;15,47;16,25;20;20;10;0;1,47;6,46;0,32;0;0;0;0;0;0
156;158;dump;E0;0,54;;13,97;5,41;5,41;0,58;0;0,33;3,94;0,2;0;0;0;0;0;0
156;158;dump;E2;5,67;5,75;6,32;56,69;56,69;25,25;0;1,83;8,71;0,44;0;1;1;0;0;0
156;158;dump;link;15,79;19,7;20,28;78,95;78,95;38,32;0;9,9;5,18;0,26;0;0;0;1;0;0
158;160;dump;-link;4;14,52;15,25;20;20;10;0;1,35;6,89;0,34;0;0;0;0;0;0
158;160;dump;E2;5,26;5,06;5,57;52,56;52,56;25,21;0;1,93;9,87;0,49;0;1;1;0;0;0
158;160;dump;link;14;16,52;17,22;70;70;34,85;0;7,81;6,1;0,3;0;0;0;1;0;0
160;162;dump;-link;4;24,99;26,24;20;20;10;1;2,78;4;0,2;0;0;0;0;0;0
160;162;dump;E0;0;;;;;;;;;;1;0;0;0;0;0
160;162;dump;E2;5,21;5,06;5,47;52,08;52,08;23,43;0;1,47;10,06;0,5;0;1;1;0;0;0
160;162;dump;link;12,34;14,67;15,25;61,68;61,68;30,05;0;6,58;6,89;0,34;0;0;0;1;0;0
162;164;dump;-link;4;386,83;406,17;20;20;10;3;3,95;0,26;0,01;0;0;0;0;0;0
162;164;dump;E0;2;6,82;7,51;20;20;10;0;0,53;7,33;0,37;1;0;0;0;0;0
162;164;dump;E2;5,08;5,54;5,91;50,8;50,8;22,7;0;0,9;9,31;0,47;0;1;1;0;0;0
162;164;dump;link;10,27;13,04;13,45;51,35;51,35;24,6;0;5,4;7,81;0,39;0;0;0;1;0;0
164;166;dump;-link;4;7897,32;8292,18;20;20;10;4;4;0,01;0;0;0;0;0;0;0
164;166;dump;E0;4;6,48;7,12;40;40;20;0;0,91;7,72;0,39;1;0;0;0;0;0
164;166;dump;E2;6,58;5,63;6,16;65,76;65,76;30,41;0;1,85;8,93;0,45;0;1;1;0;0;0
164;166;dump;link;7,99;12,07;12,58;39,97;39,97;19,21;0;3,77;8,35;0,42;0;0;0;1;0;0
166;168;dump;-link;4;100000;100000;20;20;10;4;4;0;0;0;0;0;0;0;0
166;168;dump;E0;7;7,96;8,76;70;70;35;0;3,47;6,28;0,31;1;0;0;0;0;0
166;168;dump;E2;6,57;5,35;5,87;65,69;65,69;30,19;0;2,59;9,37;0,47;0;1;1;0;0;0
166;168;dump;link;5,71;11,59;12,1;28,57;28,57;13,6;0;2,32;8,68;0,43;0;0;0;1;0;0
168;170;dump;-link;4;;100000;20;20;10;4;4;0;0;0;0;0;0;0;0
168;170;dump;E0;8;14,18;15,6;80;80;40;1;6,17;3,53;0,18;1;0;0;0;0;0
168;170;dump;E2;5,93;5,08;5,56;59,3;59,3;28,23;0;2,88;9,88;0,49;0;1;1;0;0;0
168;170;dump;link;3,56;12,4;12,61;17,81;17,81;8,28;0;1,29;8,33;0,42;0;0;0;1;0;0
170;172;dump;-link;4;;100000;20;20;10;4;4;0;0;0;0;0;0;0;0
170;172;dump;E0;10;22,16;24,38;100;100;50;2;8,49;2,26;0,11;1;0;0;0;0;0
170;172;dump;E2;4,94;4,76;5,18;49,41;49,41;23,66;0;2,16;10,62;0,53;0;1;0;0;0;0
170;172;dump;link;2;11,58;12,16;10;10;5;0;0,27;8,63;0,43;0;0;0;0;0;0
172;174;dump;-link;4;;100000;20;20;10;4;4;0;0;0;0;0;0;0;0
172;174;dump;E0;12;39,31;43,24;120;120;60;3;10,6;1,27;0,06;0;0;0;0;0;0
172;174;dump;E2;4,39;4,7;4,99;43,88;43,88;19,03;0;1,06;11,02;0,55;0;2;1;0;0;0
172;174;dump;link;0,78;12,43;13,05;3,9;3,9;1,17;0;0,15;8,04;0,4;0;0;0;1;0;0
174;176;dump;-link;4;;100000;20;20;10;4;4;0;0;0;0;0;0;0;0
174;176;dump;E0;12;73,95;81,34;120;120;60;8;11,2;0,68;0,03;0;0;0;0;0;0
174;176;dump;E2;2;5,29;5,82;20;20;10;0;0,11;9,44;0,47;0;0;0;0;0;0
176;178;dump;-link;4;;100000;20;20;10;4;4;0;0;0;0;0;0;0;0
176;178;dump;E0;12;308,55;339,4;120;120;60;8;11,81;0,16;0,01;0;0;0;0;0;0
176;178;dump;E2;2;5,46;6,04;20;20;9,35;0;0,18;9,1;0,46;0;1;0;0;0;0
178;180;dump;-E2;1;8,33;9,16;10;10;5;0;0,4;6,01;0,3;1;0;0;0;0;0
178;180;dump;-link;4;;100000;20;20;10;4;4;0;0;0;0;0;0;0;0
178;180;dump;E0;12;2361,27;2597,4;120;120;60;12;11,98;0,02;0;0;0;0;0;0;0
180;182;dump;-E0;0,63;44,19;48,61;6,27;6,27;0,22;0;0,53;1,13;0,06;0;0;1;0;0;0
180;182;dump;-E2;3;5,61;6,17;30;30;15;0;0,33;8,91;0,45;2;0;0;0;0;0
180;182;dump;-link;4;241,29;193,46;20;20;9,86;1;3,72;0,54;0,03;0;0;0;1;0;0
180;182;dump;E0;11,58;164,76;78,18;115,79;115,79;55,4;9;10,76;0,7;0,04;1;0;0;1;0;0
180;182;dump;link;1,6;21,92;23,02;7,98;7,98;2,24;0;0,87;4,56;0,23;0;0;1;0;0;0
182;184;dump;-E0;2;27,39;30,12;20;20;4,83;0;1,48;1,83;0,09;0;0;0;0;0;0
182;184;dump;-E2;6;7,89;8,68;60;60;30;0;1,93;6,34;0,32;0;0;0;0;0;0
182;184;dump;-link;4;74,3;66,21;20;20;7,48;0;3,34;1,59;0,08;0;0;0;0;0;0
182;184;dump;E0;11,7;34,34;30,6;117;117;56,77;5;9,91;1,8;0,09;0;0;0;1;0;0
182;184;dump;link;2,98;12,21;12,83;14,89;14,89;6,58;0;0,54;8,19;0,41;0;0;1;0;0;0
184;186;dump;-E0;2;16,12;17,74;20;20;9,93;0;1,11;3,1;0,16;0;0;0;0;0;0
184;186;dump;-E2;6;13,1;14,41;60;60;30;0;3,32;3,82;0,19;0;0;0;0;0;0
184;186;dump;-link;2,2;44,34;45,64;10,98;10,98;5,03;0;1,89;2,3;0,12;0;0;0;1;0;0
184;186;dump;E0;10;22,43;22,86;100;100;49,48;1;8,56;2,41;0,12;0;0;0;1;0;0
184;186;dump;link;4,38;11,14;11,7;21,88;21,88;10,24;0;0,58;8,97;0,45;0;0;1;0;0;0
186;188;dump;-E0;3,99;12,15;13,36;39,9;39,9;16,38;0;2,35;4,12;0,21;0;0;1;0;0;0
186;188;dump;-E2;6;20,91;23;60;60;30;2;4,07;2,39;0,12;0;0;0;0;0;0
186;188;dump;-link;1,36;;28,85;6,78;6,78;1,74;0;1,11;3,64;0,18;0;0;0;0;0;0
186;188;dump;E0;8,29;13,58;13,59;82,86;82,86;39,71;0;5,76;4,05;0,2;0;0;0;1;0;0
186;188;dump;link;6,38;11,09;11,65;31,9;31,9;15,11;0;1,68;9,02;0,45;0;0;1;0;0;0
188;190;dump;-E0;4;9,27;10,2;40;40;20;0;1,88;5,39;0,27;0;0;0;0;0;0
188;190;dump;-E2;6;94,29;103,72;60;60;30;3;5,55;0,53;0,03;0;0;0;0;0;0
188;190;dump;E0;6,19;8,74;9,22;61,91;61,91;29,83;0;2,59;5,97;0,3;0;0;0;1;0;0
188;190;dump;link;8,27;10,5;11,02;41,35;41,35;20,06;0;2,5;9,52;0,48;0;0;1;0;0;0
190;192;dump;-E0;4;8;8,8;40;40;20;0;1,51;6,25;0,31;0;0;0;0;0;0
190;192;dump;-E2;6;20741,48;22815,63;60;60;30;6;6;0;0;0;0;0;0;0;0
190;192;dump;E0;4,29;6,32;6,89;42,92;42,92;20,26;0;0,87;7,98;0,4;1;0;0;1;0;0
190;192;dump;link;10,16;11,47;12,05;50,79;50,79;24,85;0;3,27;8,72;0,44;0;0;1;0;0;0
192;194;dump;-E0;3;6,75;7,45;30;30;14,95;0;1,25;7,38;0,37;0;1;0;0;0;0
192;194;dump;-E2;6;100000;100000;60;60;30;6;6;0;0;0;0;0;0;0;0
192;194;dump;E0;4,39;6,51;7,03;43,91;43,91;20,71;0;0,96;7,82;0,39;0;0;0;0;0;0
192;194;dump;link;12;14,55;15,28;60;60;29,63;0;5,2;6,87;0,34;0;0;0;0;0;0
194;196;dump;-E0;1;5,27;5,8;10;10;3,98;0;0,53;9,48;0,47;0;1;0;0;0;0
194;196;dump;-E2;6;;100000;60;60;30;6;6;0;0;0;0;0;0;0;0
194;196;dump;E0;3,86;6,07;6,62;38,55;38,55;17,85;0;0,65;8,31;0,42;1;0;0;1;0;0
194;196;dump;link;13,7;18,58;19,51;68,52;68,52;33,55;2;7,35;5,38;0,27;0;0;1;0;0;0
196;198;dump;-E2;6;;100000;60;60;30;6;6;0;0;0;0;0;0;0;0
196;198;dump;E0;3,79;5,56;6,11;37,93;37,93;17,58;0;0,38;9;0,45;0;0;0;1;0;0
196;198;dump;link;14,75;26,01;27,31;73,74;73,74;36,18;2;9,5;3,84;0,19;0;0;1;0;0;0
198;200;dump;-E2;6;;100000;60;60;30;6;6;0;0;0;0;0;0;0;0
198;200;dump;E0;2;5,15;5,66;20;20;10;0;0,06;9,72;0,49;1;0;0;0;0;0
198;200;dump;link;16;32,45;34,07;80;80;40;5;11,14;3,08;0,15;0;0;0;0;0;0
200;202;dump;-E2;5,31;77,17;37,59;53,07;53,07;24,33;3;4,53;1,46;0,07;0;0;0;1;0;0
200;202;dump;-link;1,71;17,14;17,99;8,54;8,54;2,78;0;0,71;5,84;0,29;0;0;1;0;0;0
200;202;dump;E0;2,62;5,98;6,52;26,15;26,15;11,64;0;0,41;8,44;0,42;0;0;0;1;0;0
200;202;dump;E2;1,76;7,87;8,66;17,63;17,63;6,21;0;0,64;6,35;0,32;0;0;1;0;0;0
200;202;dump;link;17,13;34,76;34,92;85,63;85,63;41;4;11,98;3,01;0,15;0;0;1;1;0;0
202;204;dump;-E2;3,73;21,03;16,57;37,35;37,35;17,12;0;2,42;3,32;0,17;0;0;0;1;0;0
202;204;dump;-link;2,88;12,04;12,64;14,38;14,38;6,41;0;0,49;8,31;0,42;0;0;1;0;0;0
202;204;dump;E0;2;5,95;6,54;20;20;10;0;0,32;8,41;0,42;0;0;0;0;0;0
202;204;dump;E2;3,42;6,5;7,15;34,2;34,2;15,29;0;0,79;7,69;0,38;0;0;1;0;0;0
202;204;dump;link;15,28;39,49;38,31;76,42;76,42;37,32;3;11,32;2,74;0,14;0;0;0;1;0;0
204;206;dump;-E2;2;26,88;29,57;20;20;10;0;1,47;1,86;0,09;0;0;0;0;0;0
204;206;dump;-link;4;11,28;11,85;20;20;10;0;0,45;8,86;0,44;0;0;0;0;0;0
204;206;dump;E0;1,8;5,62;6,05;17,99;17,99;7,69;0;0,16;9,1;0,45;0;0;0;1;0;0
204;206;dump;E2;4;5,66;6,23;40;40;20;0;0,47;8,83;0,44;0;0;0;0;0;0
204;206;dump;link;14,71;34;35,7;73,56;73,56;36,13;1;11,15;2,94;0,15;0;0;1;0;0;0
206;208;dump;-E2;2;15,3;16,83;20;20;10;0;1,07;3,27;0,16;0;0;0;0;0;0
206;208;dump;-link;4;12,21;12,82;20;20;10;0;0,72;8,19;0,41;0;0;0;0;0;0
206;208;dump;E0;1;9,14;10,05;10;10;5;0;0,45;5,47;0,27;1;0;0;0;0;0
206;208;dump;E2;4,85;5,82;6,34;48,5;48,5;21,27;0;1,47;8,67;0,43;0;1;1;0;0;0
206;208;dump;link;14,71;29,1;28,98;73,54;73,54;35,95;0;10,18;3,62;0,18;0;0;0;1;0;0
208;210;dump;-E2;1,85;12,25;12,6;18,53;18,53;6,59;0;0,7;4,37;0,22;0;0;0;1;0;0
208;210;dump;-link;5,22;12,42;13,04;26,09;26,09;11,65;0;0,78;8,05;0,4;0;0;1;0;0;0
208;210;dump;E0;3;6,39;7,03;30;30;15;0;0,65;7,83;0,39;1;0;0;0;0;0
208;210;dump;E2;4,49;5,08;5,58;44,92;44,92;20,23;0;1,77;9,86;0,49;0;1;1;0;0;0
208;210;dump;link;13,15;27,5;27,38;65,75;65,75;32,07;0;8,53;3,84;0,19;0;0;0;1;0;0
210;212;dump;-link;6;12,29;12,9;30;30;15;0;0,64;8,14;0,41;0;0;0;0;0;0
210;212;dump;E0;4;7,06;7,77;40;40;20;0;1,17;7,08;0,35;0;0;0;0;0;0
210;212;dump;E2;4,08;4,72;5,14;40,82;40,82;18,81;0;1,39;10,69;0,53;0;1;1;0;0;0
210;212;dump;link;11,47;25,75;25,43;57,34;57,34;27,99;0;6,73;4,13;0,21;0;0;0;1;0;0
212;214;dump;-E0;1,89;5,55;6,1;18,92;18,92;8,15;0;0,19;9,01;0,45;0;0;1;0;0;0
212;214;dump;-link;4,62;12,56;12,9;23,1;23,1;10,9;0;0,29;8,14;0,41;0;0;0;1;0;0
212;214;dump;E0;3,32;5,8;6,36;33,24;33,24;15,21;0;0,45;8,64;0,43;0;0;0;1;0;0
212;214;dump;E2;4,85;5,08;5,42;48,54;48,54;21,98;0;1,03;10,15;0,51;0;1;1;0;0;0
212;214;dump;link;10,66;16,92;17,31;53,3;53,3;25,21;0;4,19;6,07;0,3;0;0;1;1;0;0
214;216;dump;-E0;3,45;6,06;6,66;34,52;34,52;15,74;0;0,6;8,26;0,41;0;0;1;0;0;0
214;216;dump;-link;3,15;14,14;14,4;15,74;15,74;7,1;0;0,27;7,29;0,36;0;0;0;1;0;0
214;216;dump;E0;1,78;6,38;7,1;17,82;17,82;7,26;0;0,4;7,74;0,39;1;0;0;1;0;0
214;216;dump;E2;4,82;6,19;6,81;48,23;48,23;22,54;0;0,93;8,07;0,4;0;0;1;0;0;0
214;216;dump;link;10,66;14,14;14,74;53,29;53,29;25,03;0;3,07;7,12;0,36;0;0;1;1;0;0
216;218;dump;-E0;4;5,57;6,11;40;40;19,83;0;0,4;9;0,45;0;1;0;0;0;0
216;218;dump;-link;2;14,61;15,34;10;10;5;0;0,04;6,84;0,34;0;0;0;0;0;0
216;218;dump;E0;2;6,02;6,62;20;20;10;0;0,34;8,3;0,42;1;0;0;0;0;0
216;218;dump;E2;5,55;6,4;7,01;55,47;55,47;25,63;0;1,19;7,85;0,39;0;1;1;0;0;0
216;218;dump;link;10;12,49;13,3;50;50;24,52;0;2,1;7,9;0,39;0;0;0;1;0;0
218;220;dump;-E0;2;5,79;6,37;20;20;10;0;0,27;8,63;0,43;0;0;0;0;0;0
218;220;dump;-link;2;14,97;15,72;10;10;5;0;0,09;6,68;0,33;0;0;0;0;0;0
218;220;dump;E0;4;6,73;7,4;40;40;20;0;1,03;7,43;0,37;0;0;0;0;0;0
218;220;dump;E2;5,25;5,87;6,45;52,49;52,49;24,9;0;0,77;8,53;0,43;0;1;1;0;0;0
218;220;dump;link;8,19;12,75;13,37;40,97;40,97;19,94;0;1,76;7,85;0,39;0;0;0;1;0;0
220;222;dump;-E0;0,99;6,18;6,8;9,88;9,88;3,4;0;0,19;8,09;0,4;0;1;0;0;0;0
220;222;dump;-link;2;14,73;15,47;10;10;5;0;0,06;6,79;0,34;0;0;0;0;0;0
220;222;dump;E0;4;9,15;10,06;40;40;20;0;1,81;5,47;0,27;0;0;0;0;0;0
220;222;dump;E2;5,83;5,7;6,26;58,26;58,26;27,21;0;0,71;8,79;0,44;0;1;0;0;0;0
220;222;dump;link;6,33;12,3;12,85;31,65;31,65;15,25;0;1,16;8,17;0,41;0;0;0;0;0;0
222;224;dump;-link;2;15,71;16,49;10;10;5;0;0,18;6,37;0,32;0;0;0;0;0;0
222;224;dump;E0;4;18,28;20,11;40;40;20;1;2,91;2,74;0,14;1;0;0;0;0;0
222;224;dump;E2;5,75;5,8;6,34;57,51;57,51;25,75;0;0,76;8,68;0,43;0;1;1;0;0;0
222;224;dump;link;4,89;12,64;13,35;24,46;24,46;11,4;0;1,04;7,87;0,39;0;0;0;1;0;0
224;226;dump;-link;2;94,15;98,86;10;10;5;0;1,7;1,06;0,05;0;0;0;0;0;0
224;226;dump;E0;6;14,85;16,33;60;60;30;2;3,98;3,37;0,17;0;0;0;0;0;0
224;226;dump;E2;5,65;5,72;6,26;56,5;56,5;25,8;0;0,69;8,78;0,44;0;1;1;0;0;0
224;226;dump;link;2,9;11,24;11,82;14,52;14,52;6,55;0;0,32;8,89;0,44;0;0;0;1;0;0
226;228;dump;-link;2;5488,15;5762,56;10;10;5;2;1,99;0,02;0;0;0;0;0;0;0
226;228;dump;E0;6;27,29;30,02;60;60;30;3;4,9;1,83;0,09;0;0;0;0;0;0
226;228;dump;E2;4,94;5,89;6,48;49,41;49,41;23,04;0;0,75;8,49;0,42;0;0;1;0;0;0
226;228;dump;link;1,71;11,18;12,51;8,55;8,55;3,44;0;0,28;8,39;0,42;0;0;0;1;0;0
228;230;dump;-link;2;;100000;10;10;5;2;2;0;0;0;0;0;0;0;0
228;230;dump;E0;6;171,25;188,38;60;60;30;4;5,82;0,29;0,01;1;0;0;0;0;0
228;230;dump;E2;4,55;5,86;6,37;45,49;45,49;21,43;0;0,62;8,64;0,43;0;1;0;0;0;0
230;232;dump;-link;2;;100000;10;10;5;2;2;0;0;0;0;0;0;0;0
230;232;dump;E0;8;22,84;25,12;80;80;40;6;6,25;2,19;0,11;0;0;0;0;0;0
230;232;dump;E2;2,69;5,55;6,08;26,86;26,86;12,07;0;0,26;9,05;0,45;0;1;0;0;0;0
232;234;dump;-link;2;;100000;10;10;5;2;2;0;0;0;0;0;0;0;0
232;234;dump;E0;8;63,2;69,52;80;80;40;6;7,37;0,79;0,04;0;0;0;0;0;0
232;234;dump;E2;1;5,14;5,65;10;10;4,85;0;0,03;9,73;0,49;0;1;0;0;0;0
234;236;dump;-link;2;;100000;10;10;5;2;2;0;0;0;0;0;0;0;0
234;236;dump;E0;8;700,19;770,21;80;80;40;6;7,94;0,07;0;0;0;0;0;0;0
236;238;dump;-link;2;;100000;10;10;5;2;2;0;0;0;0;0;0;0;0
236;238;dump;E0;8;4548,61;5003,47;80;80;40;8;7,99;0,01;0;0;0;0;0;0;0
238;240;dump;-link;2;;100000;10;10;5;2;2;0;0;0;0;0;0;0;0
238;240;dump;E0;8;100000;100000;80;80;40;8;8;0;0;0;0;0;0;0;0
240;242;dump;-E0;0,7;38,13;41,95;7,02;7,02;0,32;0;0,57;1,31;0,07;0;0;1;0;0;0
240;242;dump;-E2;1;7,39;8,13;10;10;5;0;0,03;6,77;0,34;1;0;0;0;0;0
240;242;dump;-link;2;122,1;103,92;10;10;4,8;0;1,71;1,01;0,05;0;0;0;1;0;0
240;242;dump;E0;9;33,3;31,44;90;90;42,04;5;7,43;1,75;0,09;2;0;0;1;0;0
240;242;dump;link;1,44;33,01;34,66;7,21;7,21;1,41;0;1,01;3,03;0,15;0;0;1;0;0;0
242;244;dump;-E0;2;22,69;24,96;20;20;5,91;0;1,37;2,2;0,11;0;0;0;0;0;0
242;244;dump;-E2;2;7,32;8,05;20;20;10;0;0,05;6,83;0,34;0;0;0;0;0;0
242;244;dump;-link;1,83;;48,3;9,15;9,15;1,95;0;1,26;2,17;0,11;0;0;0;0;0;0
242;244;dump;E0;10,09;16,66;17,56;100,85;100,85;49,53;1;7,39;3,13;0,16;0;0;0;1;0;0
242;244;dump;link;2,4;14,76;15,49;12,02;12,02;5,21;0;0,77;6,78;0,34;0;0;1;0;0;0
244;246;dump;-E0;2;14,29;15,72;20;20;10;0;1;3,5;0,17;0;0;0;0;0;0
244;246;dump;-E2;2;7,48;8,22;20;20;10;0;0,09;6,69;0,33;0;0;0;0;0;0
244;246;dump;E0;9,49;17,62;18,49;94,87;94,87;45,65;0;6,92;2,97;0,15;1;0;0;0;0;0
244;246;dump;link;4;13,04;13,69;20;20;9,65;0;0,93;7,67;0,38;0;0;0;0;0;0
246;248;dump;-E0;2;10,26;11,28;20;20;10;0;0,61;4,87;0,24;0;0;0;0;0;0
246;248;dump;-E2;2;10,1;11,11;20;20;10;0;0,59;4,95;0,25;0;0;0;0;0;0
246;248;dump;E0;8,83;13,58;13,99;88,34;88,34;42,26;0;5,87;3,93;0,2;1;0;0;1;0;0
246;248;dump;link;5,91;11,96;12,56;29,57;29,57;13,83;0;0,97;8,36;0,42;0;0;1;0;0;0
248;250;dump;-E0;2;8,37;9,2;20;20;10;0;0,29;5,98;0,3;0;0;0;0;0;0
248;250;dump;-E2;2;602,51;662,77;20;20;10;1;1,98;0,08;0;0;0;0;0;0;0
248;250;dump;E0;8,91;10,95;11,47;89,11;89,11;42,94;0;5,55;4,8;0,24;0;0;0;1;0;0
248;250;dump;link;7,72;11,94;12,53;38,61;38,61;18,5;0;1,25;8,38;0,42;0;0;1;0;0;0
