begin;end;id;id2;sampledSeconds;traveltime;overlapTraveltime;density;laneDensity;occupancy;waitingTime;timeLoss;speed;speedRelative;departed;arrived;entered;left;laneChangedFrom;laneChangedTo
280;282;dump;E2;6,55;5,65;6,24;65,51;65,51;30,28;0;0,77;8,82;0,44;0;1;1;0;0;0
280;282;dump;link;10,19;12,2;12,74;50,95;50,95;24,38;0;1,79;8,24;0,41;0;0;0;1;0;0
282;284;dump;-E0;3,7;5,63;6,23;36,96;36,96;17,01;0;0,44;8,82;0,44;0;1;0;0;0;0
282;284;dump;-E2;5,99;7;7,62;59,85;59,85;28,33;0;1,66;7,22;0,36;1;0;0;1;0;0
282;284;dump;-link;12,64;17,23;18,09;63,21;63,21;30,8;0;5,3;5,8;0,29;0;0;1;0;0;0
282;284;dump;E0;6;12,99;14,29;60;60;30;0;3,69;3,85;0,19;1;0;0;0;0;0
282;284;dump;E2;6,56;5,37;5,9;65,56;65,56;30,08;0;0,45;9,32;0,47;0;1;1;0;0;0
282;284;dump;link;7,83;11,89;12,42;39,15;39,15;18,88;0;1,21;8,46;0,42;0;0;0;1;0;0
284;286;dump;-E0;2;5,89;6,71;20;20;8,46;0;0,36;8,2;0,41;0;1;0;0;0;0
284;286;dump;-E2;6;7,37;7,94;60;60;28,86;0;1,84;6,93;0,35;1;0;0;1;0;0
284;286;dump;-link;14,51;20,23;21,24;72,54;72,54;35,54;2;7,33;4,94;0,25;0;0;1;0;0;0
284;286;dump;E0;8;17,49;19,24;80;80;40;2;5,71;2,86;0,14;0;0;0;0;0;0
284;286;dump;E2;5;5,31;5,84;50;50;25;0;0,29;9,42;0,47;0;1;0;0;0;0
284;286;dump;link;6;12,3;12,92;30;30;15;0;1,12;8,13;0,41;0;0;0;0;0;0
286;288;dump;-E2;6,08;7,57;8,3;60,76;60,76;30,02;0;2,05;6,62;0,33;1;0;0;0;0;0
286;288;dump;-link;16;24,96;26,21;80;80;39,98;2;9,59;4,01;0,2;0;0;0;0;0;0
286;288;dump;E0;8;55,81;61,4;80;80;40;3;7,28;0,9;0,04;0;0;0;0;0;0
286;288;dump;E2;4,58;5,43;5,95;45,81;45,81;21,2;0;0,35;9,24;0,46;0;1;1;0;0;0
286;288;dump;link;5,03;12,66;13,26;25,14;25,14;11,8;0;1,05;7,92;0,4;0;0;0;1;0;0
288;290;dump;-E2;6,96;8,04;8,56;69,62;69,62;33,36;0;2,49;6,42;0,32;0;0;0;1;0;0
288;290;dump;-link;17,61;30,14;31,65;88,03;88,03;43,29;5;11,76;3,32;0,17;0;0;1;0;0;0
288;290;dump;E0;8;209,73;230,7;80;80;40;6;7,81;0,24;0,01;0;0;0;0;0;0
288;290;dump;E2;4,31;5,94;6,46;43,05;43,05;19,16;0;0,64;8,51;0,43;0;1;1;0;0;0
288;290;dump;link;3,33;12,46;13,2;16,66;16,66;7,53;0;0,68;7,96;0,4;0;0;0;1;0;0
290;292;dump;-E2;6,07;10,1;10,59;60,66;60,66;28,59;0;2,92;5,19;0,26;1;0;0;1;0;0
290;292;dump;-link;19,63;34,01;35,71;98,15;98,15;48,17;7;13,86;2,94;0,15;0;0;1;0;0;0
290;292;dump;E0;8;727,59;800,34;80;80;40;6;7,95;0,07;0;1;0;0;0;0;0
290;292;dump;E2;5,34;6,09;6,7;53,39;53,39;25,14;0;0,96;8,2;0,41;0;0;1;0;0;0
290;292;dump;link;1,29;12,15;13,05;6,43;6,43;2,4;0;0,25;8,05;0,4;0;0;0;1;0;0
292;294;dump;-E2;5,04;10,94;11,02;50,36;50,36;23,59;0;2,52;4,99;0,25;1;0;0;1;0;0
292;294;dump;-link;21,58;48,65;51,09;107,91;107,91;53,17;8;17,15;2,06;0,1;0;0;1;0;0;0
292;294;dump;E0;10;52,6;57,86;100;100;50;8;9,05;0,95;0,05;0;0;0;0;0;0
292;294;dump;E2;4,8;5,66;6,23;47,98;47,98;22,56;0;0,56;8,83;0,44;0;1;0;0;0;0
294;296;dump;-E2;6;10,94;12,04;60;60;30;0;3,26;4,57;0,23;0;0;0;0;0;0
294;296;dump;-link;22;77,82;81,71;110;110;55;11;19,17;1,28;0,06;0;0;0;0;0;0
294;296;dump;E0;10;61,04;67,15;100;100;50;8;9,18;0,82;0,04;0;0;0;0;0;0
294;296;dump;E2;3;5,22;5,73;30;30;14,12;0;0,12;9,59;0,48;0;1;0;0;0;0
296;298;dump;-E2;7;9,08;9,87;70;70;34,78;0;3,1;5,57;0,28;1;0;0;1;0;0
296;298;dump;-link;22,23;116,38;122,2;111,16;111,16;55,1;13;20,32;0,86;0,04;0;0;1;0;0;0
296;298;dump;E0;10;2424,09;2666,5;100;100;50;9;9,98;0,02;0;0;0;0;0;0;0
296;298;dump;E2;0,87;5,07;5,58;8,71;8,71;3,09;0;0,01;9,86;0,49;0;1;0;0;0;0
298;300;dump;-E2;6,41;7,68;8,31;64,09;64,09;30,6;0;2,17;6,62;0,33;1;0;0;1;0;0
298;300;dump;-link;24,11;105,81;111,1;120,54;120,54;59,67;16;21,83;0,95;0,05;0;0;1;0;0;0
298;300;dump;E0;10;100000;100000;100;100;50;10;10;0;0;0;0;0;0;0;0
300;302;dump;-E0;1,71;7,81;8,6;17,14;17,14;5,67;0;0,62;6,4;0,32;0;0;1;0;0;0
300;302;dump;-E2;6,47;7,95;8,51;64,69;64,69;30,95;0;2,29;6,46;0,32;1;0;0;0;0;0
300;302;dump;-link;25,26;87,31;80,9;126,31;126,31;61,61;16;21,98;1,3;0,06;0;0;0;1;0;0
300;302;dump;E0;9,11;111,33;57,7;91,1;91,1;43,47;7;8,24;0,95;0,05;0;0;0;1;0;0
300;302;dump;link;1,78;13,41;14,08;8,89;8,89;3,22;0;0,45;7,45;0,37;0;0;1;0;0;0
302;304;dump;-E0;3,29;5,49;6,04;32,93;32,93;14,86;0;0,3;9,1;0,46;0;0;1;0;0;0
302;304;dump;-E2;8;13,65;15,02;80;80;40;2;5,07;3,66;0,18;1;0;0;0;0;0
302;304;dump;-link;23,29;145,21;118,56;116,46;116,46;57,54;15;21,23;0,89;0,04;0;0;0;1;0;0
302;304;dump;E0;7,52;25,03;22,11;75,25;75,25;36,07;3;5,65;2,49;0,12;0;0;0;1;0;0
302;304;dump;link;3,11;11,59;12,17;15,57;15,57;6,93;0;0,43;8,63;0,43;0;0;1;0;0;0
304;306;dump;-E0;5,13;5,73;6,31;51,26;51,26;24,18;0;0,65;8,72;0,44;0;0;1;0;0;0
304;306;dump;-E2;10;18,62;20,48;100;100;50;2;7,31;2,69;0,13;0;0;0;0;0;0
304;306;dump;-link;21,45;99,05;86,43;107,27;107,27;52,88;13;18,85;1,21;0,06;0;0;0;1;0;0
304;306;dump;E0;6,6;13,03;12,86;65,97;65,97;31,62;0;3,78;4,28;0,21;1;0;0;1;0;0
304;306;dump;link;4,94;11,39;11,96;24,7;24,7;11,67;0;0,6;8,78;0,44;0;0;1;0;0;0
306;308;dump;-E0;5,19;5,97;6,45;51,91;51,91;23,28;0;0,77;8,52;0,43;0;1;1;0;0;0
306;308;dump;-E2;11;32,39;35,62;110;110;55;5;9,3;1,54;0,08;1;0;0;0;0;0
306;308;dump;-link;20;71,68;68,3;100;100;49,63;11;16,93;1,54;0,08;0;0;0;1;0;0
306;308;dump;E0;5,77;8,9;9,29;57,75;57,75;27,43;0;2,35;5,92;0,3;1;0;0;1;0;0
306;308;dump;link;6,79;10,9;11,45;33,95;33,95;16,26;0;0,56;9,17;0,46;0;0;1;0;0;0
308;310;dump;-E0;5;5,63;6,22;50;50;24,16;0;0,58;8,84;0,44;0;1;0;0;0;0
308;310;dump;-E2;12;55,05;60,55;120;120;60;6;10,91;0,91;0,05;1;0;0;0;0;0
308;310;dump;-link;18,16;46,05;46,92;90,8;90,8;45,06;7;14,1;2,24;0,11;0;0;0;0;0;0
308;310;dump;E0;5,92;7,48;7,96;59,2;59,2;28,21;0;1,83;6,91;0,35;0;0;0;1;0;0
308;310;dump;link;8,62;10,82;11,36;43,12;43,12;20,87;0;0,65;9,25;0,46;0;0;1;0;0;0
310;312;dump;-E0;4,84;5,66;6,24;48,38;48,38;22,5;0;0,57;8,82;0,44;0;1;1;0;0;0
310;312;dump;-E2;14;122,93;135,22;140;140;70;9;13,43;0,41;0,02;0;0;0;0;0;0
310;312;dump;-link;16,78;31,8;31,58;83,89;83,89;41,16;3;11,2;3,33;0,17;0;0;0;1;0;0
310;312;dump;E0;4;6,01;6,6;40;40;19,96;0;0,67;8,33;0,42;0;0;0;1;0;0
310;312;dump;link;10,08;11,36;11,93;50,41;50,41;25,02;0;1,21;8,8;0,44;0;0;1;0;0;0
312;314;dump;-E0;4,81;5,53;6,08;48,11;48,11;22,62;0;0,46;9,04;0,45;0;1;1;0;0;0
312;314;dump;-E2;14;473,96;521,36;140;140;70;11;13,85;0,11;0,01;0;0;0;0;0;0
312;314;dump;-link;14,74;25,15;25,22;73,72;73,72;36,15;1;8,61;4,16;0,21;0;0;0;1;0;0
312;314;dump;E0;3,43;5,85;6,33;34,26;34,26;15,88;0;0,45;8,69;0,43;1;0;0;0;0;0
312;314;dump;link;12;14,58;15,31;60;60;29,54;0;3,77;6,86;0,34;0;0;0;0;0;0
314;316;dump;-E0;5,92;5,33;5,89;59,24;59,24;27,92;0;0,39;9,34;0,47;0;1;1;0;0;0
314;316;dump;-E2;14;4806,18;5286,79;140;140;70;14;13,99;0,01;0;0;0;0;0;0;0
314;316;dump;-link;12,65;20,53;20,84;63,27;63,27;30,9;0;6,28;5,04;0,25;0;0;0;1;0;0
314;316;dump;E0;3,21;5,5;6,13;32,14;32,14;14,59;0;0,33;8,97;0,45;0;0;0;1;0;0
314;316;dump;link;13,37;20,71;21,74;66,83;66,83;32,67;2;6,91;4,83;0,24;0;0;1;0;0;0
316;318;dump;-E0;5,93;5,53;6,06;59,34;59,34;27,71;0;0,55;9,08;0,45;0;1;1;0;0;0
316;318;dump;-E2;14;23275,31;25602,84;140;140;70;14;14;0;0;0;0;0;0;0;0
316;318;dump;-link;10,58;18,57;18,78;52,89;52,89;25,79;0;4,66;5,59;0,28;0;0;0;1;0;0
316;318;dump;E0;2;5,25;5,77;20;20;9,79;0;0,09;9,53;0,48;0;0;0;1;0;0
316;318;dump;link;14,2;26,54;27,87;70,98;70,98;35,09;4;8,85;3,77;0,19;0;0;1;0;0;0
318;320;dump;-E0;5,36;5,44;5,95;53,62;53,62;24,43;0;0,41;9,24;0,46;0;1;1;0;0;0
318;320;dump;-E2;14;100000;100000;140;140;70;14;14;0;0;0;0;0;0;0;0
318;320;dump;-link;9,17;15,56;15,92;45,83;45,83;22,24;0;3,12;6,6;0,33;0;0;0;1;0;0
318;320;dump;E0;1,3;5,25;5,71;13,01;13,01;5,45;0;0,05;9,63;0,48;1;0;0;0;0;0
318;320;dump;link;16;33,52;35,19;80;80;39,76;6;11,23;2,98;0,15;0;0;0;0;0;0
320;322;dump;-E0;5,57;6,02;6,56;55,72;55,72;25,55;0;0,9;8,38;0,42;0;1;1;0;0;0
320;322;dump;-E2;14;302,81;117,51;140;140;67,07;11;13,34;0,47;0,02;0;0;0;1;0;0
320;322;dump;-link;8,4;16,48;16,78;42,02;42,02;18,13;0;3,14;6,26;0,31;0;0;1;1;0;0
320;322;dump;E0;2;5,3;5,84;20;20;10;0;0,11;9,43;0,47;1;0;0;0;0;0
320;322;dump;E2;1,69;9,06;9,97;16,87;16,87;5,34;0;0,76;5,52;0,28;0;0;1;0;0;0
320;322;dump;link;15,36;43,31;42,46;76,8;76,8;37,27;5;11,56;2,47;0,12;0;0;0;1;0;0
322;324;dump;-E0;5,44;5,52;6,07;54,42;54,42;25,72;0;0,51;9,06;0,45;0;0;1;0;0;0
322;324;dump;-E2;12,11;62,1;60,77;121,05;121,05;59,93;7;11,01;0,91;0,05;0;0;0;1;0;0
322;324;dump;-link;7,32;15,87;16,21;36,59;36,59;17,13;0;2,58;6,48;0,32;0;0;1;1;0;0
322;324;dump;E0;4;5,61;6,12;40;40;19,69;0;0,41;8,98;0,45;0;0;0;1;0;0
322;324;dump;E2;2,9;5,58;6,14;29,01;29,01;12,73;0;0,3;8,96;0,45;0;0;1;0;0;0
322;324;dump;link;14,03;43,25;41,15;70,16;70,16;33,74;4;10,45;2,55;0,13;0;0;1;1;0;0
324;326;dump;-E0;5;5,61;6,23;50;50;23,64;0;0,58;8,83;0,44;0;1;0;0;0;0
324;326;dump;-E2;11,01;29,71;29,01;110,14;110,14;52,07;3;8,93;1,9;0,09;0;0;0;0;0;0
324;326;dump;-link;8;13,87;14,56;40;40;18,91;0;2,23;7,21;0,36;0;0;0;0;0;0
324;326;dump;E0;2,26;5,04;5,56;22,61;22,61;10,33;0;0,03;9,89;0,49;0;0;0;0;0;0
324;326;dump;E2;4,71;5,45;6;47,08;47,08;21,99;0;0,39;9,17;0,46;0;0;1;0;0;0
324;326;dump;link;13,9;31,67;31,1;69,5;69,5;33,8;4;9,21;3,38;0,17;0;0;0;1;0;0
326;328;dump;-E0;3,21;5,35;5,9;32,05;32,05;13,29;0;0,22;9,32;0,47;0;1;1;0;0;0
326;328;dump;-E2;9,21;16,54;16,69;92,11;92,11;44,12;0;6,18;3,3;0,16;1;0;0;1;0;0
326;328;dump;-link;9,59;11,98;12,52;47,97;47,97;22,23;0;1,55;8,39;0,42;0;0;1;1;0;0
326;328;dump;E0;1,4;5,28;5,86;13,98;13,98;5,63;0;0,09;9,39;0,47;0;0;0;1;0;0
326;328;dump;E2;5,19;5,61;6,14;51,93;51,93;23,15;0;0,54;8,96;0,45;0;1;1;0;0;0
326;328;dump;link;13,13;22,37;22,96;65,65;65,65;31,78;1;7,13;4,57;0,23;0;0;1;1;0;0
328;330;dump;-E0;3,23;5,24;5,73;32,3;32,3;13,47;0;0,13;9,6;0,48;0;1;1;0;0;0
328;330;dump;-E2;9,13;13,69;13,94;91,27;91,27;44,04;1;5,53;3,94;0,2;0;0;0;1;0;0
328;330;dump;-link;9,35;11,71;12,27;46,75;46,75;21,85;0;1,35;8,56;0,43;0;0;1;1;0;0
328;330;dump;E2;5,06;5,56;6,12;50,6;50,6;24,79;0;0,51;8,99;0,45;0;1;1;0;0;0
328;330;dump;link;12,18;19,66;20,32;60,88;60,88;30,06;0;5,88;5,17;0,26;0;0;0;1;0;0
330;332;dump;-E0;4;5,3;5,83;40;40;20;0;0,23;9,43;0,47;0;0;0;0;0;0
330;332;dump;-E2;7,54;9,38;10,14;75,36;75,36;35,56;0;3,45;5,42;0,27;1;0;0;1;0;0
330;332;dump;-link;9,26;12,01;12,62;46,29;46,29;22,18;0;1,55;8,32;0,42;0;0;1;0;0;0
330;332;dump;E2;5;5,38;5,93;50;50;23,82;0;0,36;9,28;0,46;0;1;0;0;0;0
330;332;dump;link;10,46;18,19;18,5;52,31;52,31;25,51;0;4,52;5,68;0,28;0;0;0;0;0;0
332;334;dump;-E0;4,07;5,23;5,73;40,67;40,67;18,17;0;0,16;9,6;0,48;0;1;1;0;0;0
332;334;dump;-E2;7,88;10,21;10,8;78,8;78,8;37,61;0;3,87;5,09;0,25;0;0;0;1;0;0
332;334;dump;-link;10,28;11,59;12,11;51,38;51,38;24,12;0;1,37;8,67;0,43;0;0;1;1;0;0
332;334;dump;E2;5,45;5,24;5,77;54,51;54,51;24,64;0;0,25;9,53;0,48;0;1;1;0;0;0
332;334;dump;link;8,62;17,55;17,69;43,1;43,1;20,9;0;3,5;5,93;0,3;0;0;0;1;0;0
334;336;dump;-E0;3;5,36;5,9;30;30;14,6;0;0,2;9,32;0,47;0;1;0;0;0;0
334;336;dump;-E2;7;8,98;9,74;70;70;34,03;0;3,05;5,65;0,28;1;0;0;1;0;0
334;336;dump;-link;10,53;11,82;12,41;52,65;52,65;25,46;0;1,62;8,46;0,42;0;0;1;0;0;0
334;336;dump;E2;5,03;5,48;6;50,25;50,25;22,32;0;0,42;9,16;0,46;0;1;1;0;0;0
334;336;dump;link;7,34;13,37;13,89;36,71;36,71;17,62;0;1,79;7,56;0,38;0;0;0;1;0;0
336;338;dump;-E0;3,89;5,43;5,97;38,88;38,88;18,18;0;0,31;9,21;0,46;0;0;1;0;0;0
336;338;dump;-E2;6,21;8,56;9,36;62,14;62,14;30,15;0;2,56;5,87;0,29;1;0;0;0;0;0
336;338;dump;-link;10,6;11,23;11,73;53,02;53,02;25,8;0;1,11;8,95;0,45;0;0;0;1;0;0
336;338;dump;E2;5,3;6,07;6,57;53,04;53,04;23,62;0;0,87;8,37;0,42;0;1;1;0;0;0
336;338;dump;link;5,25;12,28;12,98;26,27;26,27;12,31;0;1;8,09;0,4;0;0;0;1;0;0
338;340;dump;-E0;4,42;6;6,51;44,18;44,18;19,19;0;0,69;8,45;0,42;0;1;1;0;0;0
338;340;dump;-E2;6,87;8;8,7;68,69;68,69;32,55;0;2,53;6,32;0,32;1;0;0;1;0;0
338;340;dump;-link;10,85;11,53;12,16;54,27;54,27;25,46;0;1,48;8,63;0,43;0;0;1;1;0;0
338;340;dump;E2;5,31;6,09;6,69;53,11;53,11;24,95;0;0,95;8,22;0,41;0;0;1;0;0;0
338;340;dump;link;3,3;13,14;13,67;16,51;16,51;7,49;0;0,77;7,68;0,38;0;0;0;1;0;0
340;342;dump;-E0;4;5,73;6,29;40;40;19,96;0;0,5;8,75;0,44;0;1;0;0;0;0
340;342;dump;-E2;6,97;7,67;8,2;69,7;69,7;33,44;0;2,29;6,71;0,34;1;0;0;1;0;0
340;342;dump;-link;11,58;14,4;15,12;57,91;57,91;28,25;0;3,54;6,95;0,35;0;0;1;0;0;0
340;342;dump;E2;6,39;5,71;6,28;63,91;63,91;30,42;0;0,8;8,75;0,44;0;1;1;0;0;0
340;342;dump;link;1,17;11,61;12,1;5,84;5,84;2,22;0;0,15;8,68;0,43;0;0;0;1;0;0
342;344;dump;-E0;2;5,74;6,32;20;20;10;0;0,26;8,7;0,44;0;0;0;0;0;0
342;344;dump;-E2;6,85;7,54;8,06;68,54;68,54;32,89;0;2,17;6,83;0,34;1;0;0;1;0;0
342;344;dump;-link;13,69;19,45;20,43;68,44;68,44;33,53;2;6,65;5,14;0,26;0;0;1;0;0;0
342;344;dump;E0;0;;;;;;;;;;1;0;0;0;0;0
342;344;dump;E2;5;5,73;6,27;50;50;24;0;0,61;8,77;0,44;0;1;0;0;0;0
344;346;dump;-E0;0,75;5,55;6,1;7,48;7,48;2,35;0;0,07;9,01;0,45;0;1;0;0;0;0
344;346;dump;-E2;7,32;8,12;8,79;73,17;73,17;34,87;0;2,74;6,26;0,31;0;0;0;1;0;0
344;346;dump;-link;15,36;25,04;26,29;76,81;76,81;37,53;3;9,23;3,99;0,2;0;0;1;0;0;0
344;346;dump;E0;2;5,23;5,75;20;20;10;0;0,09;9,56;0,48;0;0;0;0;0;0
344;346;dump;E2;2,96;5,17;5,73;29,59;29,59;13,45;0;0,12;9,6;0,48;0;1;0;0;0;0
346;348;dump;-E2;6,47;7,4;8,02;64,67;64,67;30,75;0;2,03;6,86;0,34;1;0;0;1;0;0
346;348;dump;-link;17,16;27,57;28,95;85,81;85,81;42,09;4;10,94;3,63;0,18;0;0;1;0;0;0
346;348;dump;E0;2;5,06;5,56;20;20;10;0;0,02;9,89;0,49;0;0;0;0;0;0
346;348;dump;E2;0,76;5,41;5,95;7,62;7,62;2,46;0;0,06;9,24;0,46;0;1;0;0;0;0
348;350;dump;-E2;6,63;7,81;8,28;66,29;66,29;31,82;0;2,22;6,65;0,33;1;0;0;1;0;0
348;350;dump;-link;18,89;34,4;36,12;94,45;94,45;46,56;6;13,4;2,91;0,15;0;0;1;0;0;0
348;350;dump;E0;2;20,43;22,48;20;20;10;0;1,51;2,45;0,12;0;0;0;0;0;0
350;352;dump;-E2;7;7,15;8,02;70;70;32,97;0;2,2;6,86;0,34;1;0;0;1;0;0
350;352;dump;-link;20,81;44,3;46,51;104,06;104,06;50,97;8;16,11;2,26;0,11;0;0;1;0;0;0
350;352;dump;E0;2;971,47;1068,62;20;20;10;2;1,99;0,05;0;0;0;0;0;0;0
352;354;dump;-E2;7,02;9,4;10,21;70,18;70,18;34,3;0;3,24;5,39;0,27;1;0;0;1;0;0
352;354;dump;-link;22,46;58,6;61,53;112,28;112,28;55,33;10;18,62;1,71;0,09;0;0;1;0;0;0
352;354;dump;E0;2;10123,7;11136,08;20;20;10;2;2;0;0;0;0;0;0;0;0
354;356;dump;-E2;6,67;8,21;9,51;66,65;66,65;30,68;0;2,81;5,78;0,29;1;0;0;0;0;0
354;356;dump;-link;24;82,06;86,16;120;120;59,63;11;21,08;1,22;0,06;0;0;0;0;0;0
354;356;dump;E0;3;16,83;18,51;30;30;15;2;2,11;2,97;0,15;1;0;0;0;0;0
356;358;dump;-E2;7,66;9,19;10,32;76,62;76,62;35,29;0;3,58;5,33;0,27;1;0;0;1;0;0
356;358;dump;-link;25,4;98,52;103,44;127;127;62,3;15;22,82;1,02;0,05;0;0;1;0;0;0
356;358;dump;E0;4;12,64;13,9;40;40;20;2;2,42;3,96;0,2;0;0;0;0;0;0
358;360;dump;-E2;8;11,33;12,51;80;80;39,99;0;4,48;4,4;0,22;0;0;0;1;0;0
358;360;dump;-link;26,03;148,74;156,18;130,15;130,15;65;17;24,28;0,67;0,03;0;0;1;0;0;0
358;360;dump;E0;4;19,66;21,63;40;40;20;2;2,98;2,54;0,13;0;0;0;0;0;0
360;362;dump;-E0;1,1;20,69;22,76;11,02;11,02;1,4;0;0,84;2,42;0,12;0;0;1;0;0;0
360;362;dump;-E2;8,05;10,78;11,88;80,52;80,52;37,53;0;4,32;4,63;0,23;1;0;0;0;0;0
360;362;dump;-link;28;150,27;142,67;140;140;67,92;16;25,94;0,74;0,04;0;0;0;1;0;0
360;362;dump;E0;4;28,9;27,11;40;40;17,99;0;3,19;2,03;0,1;0;0;0;1;0;0
360;362;dump;link;1,23;36,84;38,68;6,17;6,17;0,94;0;0,9;2,71;0,14;0;0;1;0;0;0
362;364;dump;-E0;2;10,46;11,51;20;20;9,3;0;1,04;4,78;0,24;0;0;0;0;0;0
362;364;dump;-E2;9;15,66;17,23;90;90;45;0;6,13;3,19;0,16;1;0;0;0;0;0
362;364;dump;-link;26,57;163,57;153,86;132,85;132,85;65,32;16;24,76;0,68;0,03;0;0;0;0;0;0
362;364;dump;E0;3,35;16,93;17,71;33,52;33,52;15,27;0;2,31;3,11;0,16;1;0;0;0;0;0
362;364;dump;link;2;20,4;21,42;10;10;4,85;0;1,02;4,9;0,25;0;0;0;0;0;0
364;366;dump;-E0;3,93;7,68;8,45;39,28;39,28;16,82;0;1,37;6,51;0,33;0;0;1;0;0;0
364;366;dump;-E2;10;25,12;27,63;100;100;50;1;8,01;1,99;0,1;1;0;0;0;0;0
364;366;dump;-link;25,16;164,63;134,71;125,78;125,78;61,54;13;23,2;0,78;0,04;0;0;0;1;0;0
364;366;dump;E0;3,25;8,68;10,64;32,45;32,45;13,37;0;1,57;5,17;0,26;0;0;0;1;0;0
364;366;dump;link;3,93;16,29;17,11;19,65;19,65;8,25;0;1,52;6,14;0,31;0;0;1;0;0;0
366;368;dump;-E0;4,94;5,9;6,49;49,39;49,39;22,85;0;0,76;8,47;0,42;0;0;1;0;0;0
366;368;dump;-E2;12;47,23;51,95;120;120;60;4;10,73;1,06;0,05;0;0;0;0;0;0
366;368;dump;-link;23,78;110,44;96,55;118,92;118,92;58,54;12;21,2;1,09;0,05;0;0;0;1;0;0
366;368;dump;E0;2;5,39;5,93;20;20;10;0;0,14;9,28;0,46;0;0;0;0;0;0
366;368;dump;link;4;11,33;11,89;20;20;10;0;0,47;8,83;0,44;0;0;0;0;0;0
368;370;dump;-E0;5,25;5,97;6,48;52,53;52,53;23,44;0;0,79;8,49;0,42;0;1;1;0;0;0
368;370;dump;-E2;13;112,03;123,23;130;130;65;7;12,42;0,45;0,02;1;0;0;0;0;0
368;370;dump;-link;22;73,79;72,4;110;110;54,72;9;18,81;1,45;0,07;0;0;0;1;0;0
368;370;dump;E0;1,84;5,43;5,94;18,39;18,39;7,86;0;0,14;9,26;0,46;0;0;0;1;0;0
368;370;dump;link;4,68;11,24;11,8;23,42;23,42;11,04;0;0,52;8,9;0,44;0;0;1;0;0;0
370;372;dump;-E0;5,06;5,83;6,35;50,64;50,64;23,87;0;0,68;8,66;0,43;0;1;1;0;0;0
370;372;dump;-E2;14;207,13;227,84;140;140;70;8;13,66;0,24;0,01;0;0;0;0;0;0
370;372;dump;-link;20,3;51,41;51,24;101,52;101,52;50,17;7;16,14;2,05;0,1;0;0;0;1;0;0
370;372;dump;link;6;11,22;11,78;30;30;15;0;0,65;8,91;0,45;0;0;0;0;0;0
372;374;dump;-E0;5,81;6,16;6,65;58,07;58,07;26,54;0;1;8,27;0,41;0;1;0;0;0;0
372;374;dump;-E2;14;853,11;938,42;140;140;70;10;13,92;0,06;0;0;0;0;0;0;0
372;374;dump;-link;18,52;40,92;40,13;92,61;92,61;45,58;3;13,68;2,62;0,13;0;0;0;0;0;0
372;374;dump;E0;1;9,83;10,81;10;10;5;0;0,49;5,09;0,25;1;0;0;0;0;0
372;374;dump;link;6;12,37;12,99;30;30;15;0;1,15;8,09;0,4;0;0;0;0;0;0
374;376;dump;-E0;5,88;5,97;6,62;58,85;58,85;26,83;0;0,99;8,31;0,42;0;1;1;0;0;0
374;376;dump;-E2;14;2368,36;2605,2;140;140;70;13;13,97;0,02;0;0;0;0;0;0;0
374;376;dump;-link;16,86;29,73;29,92;84,3;84,3;41,2;0;10,94;3,51;0,18;0;0;0;1;0;0
374;376;dump;E0;2;6,28;6,91;20;20;10;0;0,41;7,96;0,4;1;0;0;0;0;0
374;376;dump;link;6;18,78;19,71;30;30;15;1;2,8;5,33;0,27;0;0;0;0;0;0
376;378;dump;-E0;5,64;5,89;6,45;56,36;56,36;26,66;0;0,83;8,53;0,43;0;1;1;0;0;0
376;378;dump;-E2;14;21002,68;23102,95;140;140;70;14;14;0;0;0;0;0;0;0;0
376;378;dump;-link;14,92;23,47;23,67;74,58;74,58;36,59;0;8,3;4,44;0,22;0;0;0;1;0;0
376;378;dump;E0;4;5,75;6,32;40;40;20;0;0,52;8,7;0,44;0;0;0;0;0;0
376;378;dump;link;6;26,72;28,06;30;30;15;2;3,75;3,74;0,19;0;0;0;0;0;0
378;380;dump;-E0;5,38;5,7;6,27;53,79;53,79;25,33;0;0,66;8,78;0,44;0;0;1;0;0;0
378;380;dump;-E2;14;100000;100000;140;140;70;14;14;0;0;0;0;0;0;0;0
378;380;dump;-link;13,21;19,91;20,29;66,03;66,03;32,3;0;6,37;5,17;0,26;0;0;0;1;0;0
378;380;dump;E0;3;5,62;6,08;30;30;13,72;0;0,28;9,05;0,45;0;0;0;1;0;0
378;380;dump;link;7,5;36,39;38,21;37,51;37,51;18,11;3;5,44;2,75;0,14;0;0;1;0;0;0
380;382;dump;-E0;6,34;5,85;6,42;63,38;63,38;29;0;0,9;8,57;0,43;0;1;1;0;0;0
380;382;dump;-E2;13,5;386,47;112,54;135,05;135,05;65,27;11;12,84;0,49;0,02;0;0;0;1;0;0
380;382;dump;-link;12,56;15,76;16,19;62,78;62,78;29,06;0;4,41;6,49;0,32;0;0;1;1;0;0
380;382;dump;E0;1,92;5,38;6,26;19,16;19,16;7,97;0;0,23;8,78;0,44;1;0;0;1;0;0
380;382;dump;E2;1,23;20,63;22,69;12,28;12,28;1,69;0;0,93;2,42;0,12;0;0;1;0;0;0
380;382;dump;link;8,71;27,87;30,82;43,57;43,57;20,07;2;5,74;3,41;0,17;0;0;1;1;0;0
382;384;dump;-E0;5,81;5,38;5,94;58,12;58,12;26,3;0;0,43;9,27;0,46;0;1;1;0;0;0
382;384;dump;-E2;12;131,19;144,3;120;120;60;7;11,54;0,38;0,02;0;0;0;0;0;0
