begin;end;id;id2;sampledSeconds;traveltime;overlapTraveltime;density;laneDensity;occupancy;waitingTime;timeLoss;speed;speedRelative;departed;arrived;entered;left;laneChangedFrom;laneChangedTo
166;168;dump;link;0,86;12,16;12,77;4,28;4,28;1,38;0;0,15;8,23;0,41;0;0;1;0;0;0
168;170;dump;E0;3;6,32;6,95;30;30;15;0;0,62;7,92;0,4;1;0;0;0;0;0
168;170;dump;link;2;11,29;11,85;10;10;5;0;0,23;8,86;0,44;0;0;0;0;0;0
170;172;dump;E0;4;6,22;6,84;40;40;20;0;0,78;8,04;0,4;0;0;0;0;0;0
170;172;dump;link;2;11,8;12,39;10;10;5;0;0,31;8,47;0,42;0;0;0;0;0;0
172;174;dump;E0;3,57;5,68;6,3;35,73;35,73;16,38;0;0,45;8,74;0,44;0;0;0;1;0;0
172;174;dump;link;3,01;11,78;12,37;15,04;15,04;6,78;0;0,46;8,49;0,42;0;0;1;0;0;0
174;176;dump;E0;1,54;6,16;6,69;15,43;15,43;6,23;0;0,28;8,22;0,41;0;0;0;1;0;0
174;176;dump;link;5,04;11,46;12,04;25,21;25,21;11,86;0;0,64;8,72;0,44;0;0;1;0;0;0
176;178;dump;link;6;10,87;11,42;30;30;15;0;0,48;9,2;0,46;0;0;0;0;0;0
178;180;dump;E2;1,4;5,73;6,31;14;14;5,58;0;0,18;8,72;0,44;0;0;1;0;0;0
178;180;dump;link;5,16;10,85;11,45;25,79;25,79;12,18;0;0,43;9,17;0,46;0;0;0;1;0;0
180;182;dump;-E2;1;5,13;5,64;10;10;5;0;0,02;9,75;0,49;1;0;0;0;0;0
180;182;dump;E2;2;6,14;6,76;20;20;10;0;0,37;8,14;0,41;0;0;0;0;0;0
180;182;dump;link;4;11,27;11,83;20;20;10;0;0,45;8,87;0,44;0;0;0;0;0;0
182;184;dump;-E2;2;5,03;5,53;20;20;10;0;0,01;9,95;0,5;0;0;0;0;0;0
182;184;dump;E2;2,02;5,44;5,99;20,17;20,17;10;0;0,16;9,19;0,46;0;0;1;0;0;0
182;184;dump;link;4;10,67;11,21;20;20;10;0;0,25;9,37;0,47;0;0;0;1;0;0
184;186;dump;-E2;2;5,07;5,6;20;20;9;0;0,04;9,82;0,49;0;0;0;1;0;0
184;186;dump;-link;0,44;10,37;10,89;2,22;2,22;0,48;0;0,02;9,64;0,48;0;0;1;0;0;0
184;186;dump;E2;2,92;5,45;5,92;29,21;29,21;11,66;0;0,21;9,28;0,46;0;1;1;0;0;0
184;186;dump;link;2,51;10,22;10,84;12,55;12,55;5,58;0;0,08;9,69;0,48;0;0;0;1;0;0
186;188;dump;-E2;0,06;;5,57;0,62;0,62;0,02;0;0;9,88;0,49;0;0;0;0;0;0
186;188;dump;-link;2;10,26;10,77;10;10;4,99;0;0,05;9,75;0,49;0;0;0;0;0;0
186;188;dump;E0;1;8,46;9,3;10;10;5;0;0,41;5,91;0,3;1;0;0;0;0;0
186;188;dump;E2;4;5,66;6,23;40;40;19,04;0;0,47;8,83;0,44;0;0;0;0;0;0
186;188;dump;link;0,46;;11,94;2,28;2,28;0,46;0;0,05;8,8;0,44;0;0;0;0;0;0
188;190;dump;-link;2;10,13;10,64;10;10;5;0;0,03;9,87;0,49;0;0;0;0;0;0
188;190;dump;E0;2;5,09;5,6;20;20;10;0;0,04;9,82;0,49;0;0;0;0;0;0
188;190;dump;E2;4;5,16;5,72;39,97;39,97;18,63;0;0,15;9,62;0,48;0;1;0;0;0;0
190;192;dump;-link;2;10,23;10,74;10;10;5;0;0,05;9,77;0,49;0;0;0;0;0;0
190;192;dump;E0;2;5,22;5,74;20;20;10;0;0,08;9,58;0,48;0;0;0;0;0;0
190;192;dump;E2;1,92;5,55;6,18;19,21;19,21;8,16;0;0,21;8,89;0,44;0;1;0;0;0;0
192;194;dump;-link;2;10,38;10,9;10;10;5;0;0,07;9,63;0,48;0;0;0;0;0;0
192;194;dump;E0;1,6;6,59;6,88;15,96;15,96;6,54;0;0,32;7,99;0,4;1;0;0;1;0;0
192;194;dump;link;1,97;11,03;11,58;9,84;9,84;4,2;0;0,18;9,07;0,45;0;0;1;0;0;0
194;196;dump;-E0;0,18;5,11;5,62;1,82;1,82;0,16;0;0;9,78;0,49;0;0;1;0;0;0
194;196;dump;-link;2;10,24;10,75;10;10;4,91;0;0,05;9,77;0,49;0;0;0;1;0;0
194;196;dump;E0;2;5,59;6,15;20;20;10;0;0,21;8,95;0,45;0;0;0;0;0;0
194;196;dump;link;2;11,3;11,87;10;10;5;0;0,23;8,85;0,44;0;0;0;0;0;0
196;198;dump;-E0;2;5,11;5,63;20;20;9,47;0;0,04;9,78;0,49;0;0;0;0;0;0
196;198;dump;-link;0,32;;10,85;1,61;1,61;0,25;0;0,01;9,68;0,48;0;0;0;0;0;0
196;198;dump;E0;2;5,47;6,02;20;20;10;0;0,17;9,13;0,46;1;0;0;0;0;0
196;198;dump;link;2;11,35;11,91;10;10;5;0;0,24;8,81;0,44;0;0;0;0;0;0
198;200;dump;-E0;2;5,05;5,55;20;20;10;0;0,02;9,91;0,5;0;0;0;0;0;0
198;200;dump;E0;2,69;6,62;7,01;26,91;26,91;12,05;0;0,58;7,84;0,39;0;0;0;1;0;0
198;200;dump;link;3,86;10,95;11,5;19,29;19,29;8,95;0;0,33;9,13;0,46;0;0;1;0;0;0
200;202;dump;-E0;1;5,15;5,66;10;10;4,96;0;0,03;9,71;0,49;0;1;0;0;0;0
200;202;dump;E0;2;5,24;5,76;20;20;10;0;0,09;9,55;0,48;0;0;0;0;0;0
200;202;dump;link;4;10,3;10,82;20;20;10;0;0,12;9,71;0,49;0;0;0;0;0;0
202;204;dump;E0;2,66;7,6;7,7;26,61;26,61;11,97;0;0,76;7,14;0,36;1;0;0;1;0;0
202;204;dump;E2;0,96;5,05;5,55;9,57;9,57;3,52;0;0,01;9,91;0,5;0;0;1;0;0;0
202;204;dump;link;4,4;10,96;11,39;21,99;21,99;9,7;0;0,34;9,22;0,46;0;0;1;1;0;0
204;206;dump;E0;2;9,18;10,09;20;20;10;0;0,91;5,45;0,27;0;0;0;0;0;0
204;206;dump;E2;2;5,51;6,06;20;20;10;0;0,18;9,08;0,45;0;0;0;0;0;0
204;206;dump;link;4;10,39;10,91;20;20;10;0;0,15;9,62;0,48;0;0;0;0;0;0
206;208;dump;-E2;0;;;;;;;;;;1;0;0;0;0;0
206;208;dump;E0;2;6,09;6,7;20;20;10;0;0,36;8,21;0,41;0;0;0;0;0;0
206;208;dump;E2;2;5,51;6,06;20;20;10;0;0,19;9,07;0,45;0;0;0;0;0;0
206;208;dump;link;4;10,66;11,19;20;20;10;0;0,25;9,38;0,47;0;0;0;0;0;0
208;210;dump;-E2;2;5,15;5,67;20;20;10;0;0,06;9,7;0,49;0;0;0;0;0;0
208;210;dump;E0;2;5,18;5,78;20;20;8,85;0;0,1;9,52;0,48;1;0;0;1;0;0
208;210;dump;E2;2,19;5,09;5,61;21,88;21,88;8,37;0;0,04;9,8;0,49;0;1;1;0;0;0
208;210;dump;link;3,75;10,32;10,82;18,75;18,75;8,06;0;0,11;9,7;0,49;0;0;1;1;0;0
210;212;dump;-E2;2;5,16;5,68;20;20;10;0;0,06;9,69;0,48;0;0;0;0;0;0
210;212;dump;E0;2,05;12,55;13,42;20,46;20,46;10,01;0;1,21;4,1;0,2;1;0;0;0;0;0
210;212;dump;E2;2;5,52;6,07;20;20;10;0;0,19;9,05;0,45;0;0;0;0;0;0
210;212;dump;link;4;10,6;11,13;20;20;9,99;0;0,23;9,43;0,47;0;0;0;0;0;0
212;214;dump;-E2;1,18;5,33;5,83;11,79;11,79;4,59;0;0,07;9,43;0,47;0;0;0;1;0;0
212;214;dump;-link;1,34;10,39;10,91;6,69;6,69;2,68;0;0,05;9,62;0,48;0;0;1;0;0;0
212;214;dump;E0;4;12,15;13,36;40;40;20;0;2,35;4,12;0,21;0;0;0;0;0;0
212;214;dump;E2;2,45;5,42;5,96;24,49;24,49;11;0;0,19;9,23;0,46;0;0;1;0;0;0
212;214;dump;link;4;10,29;10,78;20;20;9,48;0;0,1;9,74;0,49;0;0;0;1;0;0
214;216;dump;-link;2;10,47;11;10;10;5;0;0,09;9,55;0,48;0;0;0;0;0;0
214;216;dump;E0;4;7,7;8,47;40;40;20;0;1,4;6,49;0,32;1;0;0;0;0;0
214;216;dump;E2;2,75;5,52;6,12;27,51;27,51;12,3;0;0,28;8,98;0,45;0;1;0;0;0;0
214;216;dump;link;2,05;10,14;10,66;10,24;10,24;5,01;0;0,03;9,85;0,49;0;0;0;0;0;0
216;218;dump;-link;2;10,63;11,16;10;10;5;0;0,12;9,41;0,47;0;0;0;0;0;0
216;218;dump;E0;5,11;9,1;9,34;51,1;51,1;24,2;0;2,1;5,89;0,29;0;0;0;1;0;0
216;218;dump;E2;2;5,4;5,94;20;20;10;0;0,15;9,25;0,46;0;0;0;0;0;0
216;218;dump;link;3,42;10,61;11,15;17,11;17,11;7,87;0;0,2;9,42;0,47;0;0;1;0;0;0
218;220;dump;-link;2;10,71;11,25;10;10;5;0;0,13;9,33;0,47;0;0;0;0;0;0
218;220;dump;E0;5;6,8;7,48;50;50;25;0;1,32;7,35;0,37;1;0;0;0;0;0
218;220;dump;E2;1,08;5,48;6,03;10,79;10,79;5,03;0;0,09;9,12;0,46;0;1;1;0;0;0
218;220;dump;link;4;10,43;10,95;20;20;9,98;0;0,16;9,59;0,48;0;0;0;1;0;0
220;222;dump;-link;2;10,68;11,21;10;10;5;0;0,13;9,36;0,47;0;0;0;0;0;0
220;222;dump;E0;5,78;6,2;6,7;57,8;57,8;27,59;0;1,04;8,2;0,41;1;0;0;1;0;0
220;222;dump;E2;2;5,18;5,7;20;20;9,05;0;0,07;9,65;0,48;0;0;0;0;0;0
220;222;dump;link;4,17;10,32;10,88;20,87;20,87;9,13;0;0,15;9,65;0,48;0;0;1;0;0;0
222;224;dump;-E0;0,76;5,41;5,95;7,57;7,57;2,43;0;0,06;9,24;0,46;0;0;1;0;0;0
222;224;dump;-link;1,77;10,43;11,07;8,87;8,87;3,76;0;0,09;9,48;0,47;0;0;0;1;0;0
222;224;dump;E0;5,43;6,13;6,67;54,27;54,27;25,71;0;0,95;8,25;0,41;0;0;0;1;0;0
222;224;dump;E2;2;5,3;5,83;20;20;10;0;0,11;9,43;0,47;0;0;0;0;0;0
222;224;dump;link;5,12;10,5;11,02;25,6;25,6;12,12;0;0,24;9,52;0,48;0;0;1;0;0;0
224;226;dump;-E0;2;5,24;5,76;20;20;10;0;0,09;9,55;0,48;0;0;0;0;0;0
224;226;dump;E0;4,47;7,38;7,99;44,73;44,73;20,64;0;1,4;6,88;0,34;1;0;0;1;0;0
224;226;dump;E2;1,67;5,29;5,73;16,72;16,72;7,1;0;0,07;9,6;0,48;0;1;0;0;0;0
224;226;dump;link;7,18;11,11;11,67;35,91;35,91;17,15;0;0,72;9;0,45;0;0;1;0;0;0
226;228;dump;-E0;2;5,3;5,83;20;20;10;0;0,11;9,43;0,47;0;0;0;0;0;0
226;228;dump;E0;3,53;8,07;8,42;35,26;35,26;16,1;0;1,22;6,53;0,33;1;0;0;1;0;0
226;228;dump;E2;0,99;5,34;5,87;9,87;9,87;3,6;0;0,06;9,37;0,47;0;0;1;0;0;0
226;228;dump;link;8,61;11,28;11,81;43,07;43,07;20,09;0;0,95;8,89;0,44;0;0;1;1;0;0
228;230;dump;-E0;1;5,13;5,64;10;10;3,87;0;0,02;9,75;0,49;0;1;0;0;0;0
228;230;dump;E0;4;6,79;7,47;40;40;20;0;1,05;7,36;0,37;0;0;0;0;0;0
228;230;dump;E2;2;5,06;5,57;20;20;10;0;0,02;9,88;0,49;0;0;0;0;0;0
228;230;dump;link;8;11,8;12,39;40;40;20;0;1,22;8,48;0,42;0;0;0;0;0;0
230;232;dump;E0;4;5,4;5,93;40;40;19,08;0;0,29;9,27;0,46;0;0;0;1;0;0
230;232;dump;E2;3,27;5,09;5,6;32,67;32,67;15,07;0;0,06;9,82;0,49;0;0;1;0;0;0
230;232;dump;link;7,66;12,09;12,53;38,31;38,31;17,88;0;1,24;8,38;0,42;0;0;1;1;0;0
232;234;dump;E0;2,03;5,25;5,72;20,31;20,31;8,47;0;0,08;9,61;0,48;0;0;0;1;0;0
232;234;dump;E2;2,65;5,09;5,58;26,47;26,47;11,98;0;0,04;9,86;0,49;0;1;0;0;0;0
232;234;dump;link;8,55;11,33;11,9;42,77;42,77;20,73;0;1,01;8,82;0,44;0;0;1;0;0;0
234;236;dump;E0;1;8,6;9,46;10;10;5;0;0,42;5,82;0,29;1;0;0;0;0;0
234;236;dump;E2;3,26;5,42;5,95;32,61;32,61;14,71;0;0,25;9,24;0,46;0;1;1;0;0;0
234;236;dump;link;9,32;11,21;11,8;46,58;46,58;22,56;0;1,03;8,9;0,44;0;0;0;1;0;0
236;238;dump;E0;3;7;7,7;30;30;15;0;0,86;7,14;0,36;1;0;0;0;0;0
236;238;dump;E2;3,15;5,93;6,52;31,48;31,48;14,2;0;0,49;8,43;0,42;0;0;1;0;0;0
236;238;dump;link;7,48;11,14;11,82;37,41;37,41;17,87;0;0,84;8,88;0,44;0;0;0;1;0;0
238;240;dump;E0;5;6,31;6,95;50;50;25;0;1,04;7,92;0,4;1;0;0;0;0;0
238;240;dump;E2;5,04;6,02;6,63;50,38;50,38;23,5;0;0,86;8,3;0,42;0;0;1;0;0;0
238;240;dump;link;5,63;10,84;11,67;28,15;28,15;13,22;0;0,56;9;0,45;0;0;0;1;0;0
240;242;dump;-E2;1;14,7;16,17;10;10;5;0;0,66;3,4;0,17;1;0;0;0;0;0
240;242;dump;E0;4,95;5,88;6,51;49,46;49,46;23,17;0;0,77;8,45;0,42;1;0;0;1;0;0
240;242;dump;E2;5;5,39;5,94;50;50;24,02;0;0,37;9,26;0,46;0;1;0;0;0;0
240;242;dump;link;5,66;10,65;11,18;28,32;28,32;13,38;0;0,34;9,39;0,47;0;0;1;0;0;0
242;244;dump;-E2;2;11,21;12,33;20;20;10;0;1,11;4,46;0,22;0;0;0;0;0;0
242;244;dump;E0;5,3;6,24;6,76;53,01;53,01;25,15;0;0,99;8,14;0,41;1;0;0;1;0;0
242;244;dump;E2;4,75;5,28;5,81;47,48;47,48;21,49;0;0,25;9,47;0,47;0;1;1;0;0;0
242;244;dump;link;6,01;10,91;11,43;30,03;30,03;13,67;0;0,49;9,18;0,46;0;0;1;1;0;0
244;246;dump;-E2;2;8,7;9,57;20;20;10;0;0,85;5,75;0,29;0;0;0;0;0;0
244;246;dump;E0;5,38;5,98;6,56;53,84;53,84;25,48;0;0,87;8,38;0,42;0;0;0;1;0;0
244;246;dump;E2;4,95;5,45;6,04;49,46;49,46;22,56;0;0,44;9,1;0,46;0;1;1;0;0;0
244;246;dump;link;5,74;11,11;11,57;28,7;28,7;12,98;0;0,53;9,07;0,45;0;0;1;1;0;0
246;248;dump;-E2;2;7,27;8;20;20;10;0;0,62;6,88;0,34;0;0;0;0;0;0
246;248;dump;E0;4;5,73;6,36;40;40;18,79;0;0,54;8,65;0,43;0;0;0;1;0;0
246;248;dump;E2;4;5,27;5,77;40;40;18,9;0;0,19;9,53;0,48;0;1;0;0;0;0
246;248;dump;link;6,53;11,43;12;32,66;32,66;15,58;0;0,82;8,75;0,44;0;0;1;0;0;0
248;250;dump;-E2;1,54;6,43;6,87;15,4;15,4;6,22;0;0,31;8,01;0,4;0;0;0;1;0;0
248;250;dump;-link;1,04;11,89;12,48;5,22;5,22;1,86;0;0,17;8,41;0,42;0;0;1;0;0;0
248;250;dump;E0;2,07;6,56;7,38;20,74;20,74;9,58;0;0,53;7,45;0,37;1;0;0;1;0;0
248;250;dump;E2;1,92;5,19;5,76;19,24;19,24;8,28;0;0,09;9,56;0,48;0;1;0;0;0;0
248;250;dump;link;8,35;11,49;12,06;41,73;41,73;20,19;0;1,08;8,71;0,44;0;0;1;0;0;0
250;252;dump;-link;2;10,56;11,08;10;10;5;0;0,11;9,47;0,47;0;0;0;0;0;0
250;252;dump;E0;3,28;7,56;8,06;32,84;32,84;15,37;0;1,04;6,83;0,34;1;0;0;0;0;0
250;252;dump;E2;0,84;5,29;5,82;8,44;8,44;2,9;0;0,05;9,45;0,47;0;0;1;0;0;0
250;252;dump;link;9,67;11,41;11,93;48,37;48,37;23,33;0;1,16;8,8;0,44;0;0;0;1;0;0
252;254;dump;-link;2;10,33;10,85;10;10;5;0;0,06;9,68;0,48;0;0;0;0;0;0
252;254;dump;E0;5;8,17;8,99;50;50;25;0;1,94;6,12;0,31;1;0;0;0;0;0
252;254;dump;E2;2,14;5,58;6,14;21,43;21,43;10,1;0;0,22;8,95;0,45;0;0;1;0;0;0
252;254;dump;link;8;11,71;12,27;40;40;19,94;0;1,15;8,56;0,43;0;0;0;1;0;0
254;256;dump;-link;2;10,3;10,82;10;10;5;0;0,06;9,71;0,49;0;0;0;0;0;0
254;256;dump;E0;5,92;6,25;6,84;59,25;59,25;28,15;0;1,16;8,04;0,4;0;0;0;1;0;0
254;256;dump;E2;4;5,78;6,36;40;40;19,22;0;0,54;8,65;0,43;0;0;0;0;0;0
254;256;dump;link;7,07;11,35;11,94;35,35;35,35;16,26;0;0,85;8,79;0,44;0;0;1;0;0;0
256;258;dump;-link;2;10,18;10,69;10;10;5;0;0,03;9,83;0,49;0;0;0;0;0;0
256;258;dump;E0;4;6,86;7,38;40;40;19,06;0;1,02;7,46;0,37;0;0;0;1;0;0
256;258;dump;E2;4,68;5,61;6,16;46,79;46,79;21,61;0;0,5;8,93;0,45;0;1;1;0;0;0
256;258;dump;link;7,27;12,06;12,51;36,37;36,37;16,86;0;1,17;8,4;0,42;0;0;1;1;0;0
258;260;dump;-E0;0,59;5,06;5,57;5,85;5,85;1,66;0;0,01;9,87;0,49;0;0;1;0;0;0
258;260;dump;-link;1,91;10,15;10,65;9,56;9,56;4,15;0;0,03;9,86;0,49;0;0;0;1;0;0
258;260;dump;E0;2,12;6,73;7,36;21,16;21,16;10,06;0;0,54;7,47;0,37;0;0;0;0;0;0
258;260;dump;E2;4,62;5,83;6,4;46,19;46,19;21,2;0;0,65;8,6;0,43;0;1;1;0;0;0
258;260;dump;link;7,96;11,49;12,1;39,82;39,82;19,13;0;1,05;8,68;0,43;0;0;0;1;0;0
260;262;dump;-E0;2;5,17;5,69;20;20;10;0;0,07;9,66;0,48;0;0;0;0;0;0
260;262;dump;E0;0,7;5,85;6,44;6,97;6,97;2,02;0;0,1;8,54;0,43;1;0;0;1;0;0
260;262;dump;E2;4,29;5,75;6,31;42,93;42,93;20,34;0;0,55;8,71;0,44;0;1;1;0;0;0
260;262;dump;link;7,88;11,73;12,28;39,39;39,39;18,75;0;1,14;8,55;0,43;0;0;1;1;0;0
262;264;dump;-E0;2;5,03;5,53;20;20;10;0;0,01;9,94;0,5;0;0;0;0;0;0
262;264;dump;E0;2;6,8;7,48;20;20;10;0;0,53;7,35;0,37;0;0;0;0;0;0
262;264;dump;E2;4;6,62;7,28;40;40;19,65;0;0,98;7,55;0,38;0;0;0;0;0;0
262;264;dump;link;6,29;10,84;11,48;31,46;31,46;15,16;0;0,54;9,14;0,46;0;0;0;0;0;0
264;266;dump;-E0;1;5,05;5,56;10;10;3,79;0;0,01;9,9;0,5;0;1;0;0;0;0
264;266;dump;E0;2;5,63;6,2;20;20;10;0;0,22;8,88;0,44;0;0;0;0;0;0
264;266;dump;E2;4;5,55;6,15;40;40;18,66;0;0,42;8,94;0,45;0;1;0;0;0;0
264;266;dump;link;6;11,45;12,02;30;30;15;0;0,76;8,74;0,44;0;0;0;0;0;0
266;268;dump;E0;2;5,92;6,56;20;20;8,86;0;0,32;8,39;0,42;0;0;0;1;0;0
266;268;dump;E2;3,39;5,69;6,3;33,94;33,94;15,25;0;0,43;8,73;0,44;0;1;1;0;0;0
266;268;dump;link;5,66;11,62;12,12;28,28;28,28;12,7;0;0,76;8,66;0,43;0;0;1;1;0;0
268;270;dump;E0;0,07;;5,56;0,68;0,68;0,02;0;0;9,89;0,49;1;0;0;0;0;0
268;270;dump;E2;3,21;5,43;5,97;32,12;32,12;14,74;0;0,25;9,21;0,46;0;0;1;0;0;0
268;270;dump;link;5,3;10,57;11,09;26,52;26,52;12,59;0;0,28;9,47;0,47;0;0;0;1;0;0
270;272;dump;E0;2;6,08;6,69;20;20;10;0;0,36;8,22;0,41;0;0;0;0;0;0
270;272;dump;E2;4,28;5,44;5,98;42,81;42,81;20,36;0;0,35;9,19;0,46;0;0;1;0;0;0
270;272;dump;link;4;10,87;11,42;20;20;9,81;0;0,32;9,19;0,46;0;0;0;1;0;0
272;274;dump;E0;2;5,68;6,25;20;20;10;0;0,24;8,8;0,44;0;0;0;0;0;0
272;274;dump;E2;4,71;5,61;6,21;47,12;47,12;21,75;0;0,54;8,86;0,44;0;1;0;0;0;0
272;274;dump;link;2,27;10,94;11,56;11,35;11,35;5,16;0;0,21;9,08;0,45;0;0;0;0;0;0
274;276;dump;E0;1,8;5,55;6,24;17,99;17,99;7,51;0;0,21;8,82;0,44;0;0;0;1;0;0
274;276;dump;E2;2,68;5,66;6,12;26,83;26,83;12,11;0;0,27;8,98;0,45;0;1;0;0;0;0
274;276;dump;link;2,78;11,59;12,17;13,91;13,91;6,21;0;0,38;8,63;0,43;0;0;1;0;0;0
276;278;dump;E0;0;;;;;;;;;;1;0;0;0;0;0
276;278;dump;E2;1,98;5,62;6,06;19,76;19,76;8,57;0;0,18;9,07;0,45;0;1;0;0;0;0
276;278;dump;link;4;10,79;11,33;20;20;10;0;0,29;9,27;0,46;0;0;0;0;0;0
278;280;dump;E0;2;17,56;19,32;20;20;10;0;1,43;2,85;0,14;0;0;0;0;0;0
278;280;dump;E2;1,65;5,16;5,68;16,54;16,54;7,02;0;0,05;9,69;0,48;0;0;1;0;0;0
278;280;dump;link;2,84;10,56;10,98;14,18;14,18;6,47;0;0,12;9,56;0,48;0;0;0;1;0;0
280;282;dump;E0;2;6,69;7,36;20;20;10;0;0,51;7,47;0,37;0;0;0;0;0;0
280;282;dump;E2;2;5,83;6,42;20;20;10;0;0,29;8,57;0,43;0;0;0;0;0;0
280;282;dump;link;2;11,52;12,09;10;10;5;0;0,26;8,68;0,43;0;0;0;0;0;0
282;284;dump;E0;2;5,17;5,69;20;20;10;0;0,07;9,67;0,48;0;0;0;0;0;0
282;284;dump;E2;2;5,49;6,07;20;20;9,9;0;0,19;9,06;0,45;0;1;0;0;0;0
282;284;dump;link;2;10,91;11,46;10;10;5;0;0,17;9,16;0,46;0;0;0;0;0;0
284;286;dump;E0;1,06;5,36;5,9;10,62;10,62;3,97;0;0,07;9,33;0,47;0;0;0;1;0;0
284;286;dump;link;3,46;11,38;11,95;17,31;17,31;7,99;0;0,42;8,78;0,44;0;0;1;0;0;0
286;288;dump;E2;1,51;6,2;6,82;15,12;15,12;6,06;0;0,29;8,06;0,4;0;0;1;0;0;0
286;288;dump;link;3,08;11,02;11,77;15,4;15,4;6,94;0;0,33;8,92;0,45;0;0;0;1;0;0
288;290;dump;E0;0;;;;;;;;;;1;0;0;0;0;0
288;290;dump;E2;2;5,58;6,13;20;20;10;0;0,21;8,97;0,45;0;0;0;0;0;0
288;290;dump;link;2;11,23;11,8;10;10;5;0;0,22;8,9;0,45;0;0;0;0;0;0
290;292;dump;E0;2;5,94;6,54;20;20;10;0;0,32;8,42;0,42;0;0;0;0;0;0
290;292;dump;E2;2;5,56;6,11;20;20;10;0;0,2;9;0,45;0;0;0;0;0;0
290;292;dump;link;2;10,97;11,52;10;10;5;0;0,18;9,12;0,46;0;0;0;0;0;0
292;294;dump;E0;2;6,47;7,12;20;20;10;0;0,46;7,72;0,39;0;0;0;0;0;0
292;294;dump;E2;0,76;5,55;6,11;7,64;7,64;2,43;0;0,08;9;0,45;0;1;0;0;0;0
292;294;dump;link;2;11,04;11,6;10;10;5;0;0,19;9,05;0,45;0;0;0;0;0;0
294;296;dump;E0;1,94;5,38;6,04;19,37;19,37;8,24;0;0,17;9,1;0,45;0;0;0;1;0;0
294;296;dump;E2;0,59;5,38;5,92;5,89;5,89;1,6;0;0,04;9,3;0,46;0;0;1;0;0;0
294;296;dump;link;2,57;10,65;11,21;12,84;12,84;5,02;0;0,16;9,37;0,47;0;0;1;1;0;0
296;298;dump;E2;2;5,3;5,83;20;20;10;0;0,11;9,44;0,47;0;0;0;0;0;0
296;298;dump;link;2;12,24;12,85;10;10;5;0;0,37;8,17;0,41;0;0;0;0;0;0
298;300;dump;E2;2;5,36;5,89;20;20;10;0;0,13;9,33;0,47;0;0;0;0;0;0
298;300;dump;link;2;11,47;12,04;10;10;5;0;0,26;8,72;0,44;0;0;0;0;0;0
300;302;dump;-E2;1;5,35;5,88;10;10;5;0;0,06;9,35;0,47;1;0;0;0;0;0
300;302;dump;E0;1;12,76;14,03;10;10;5;0;0,61;3,92;0,2;1;0;0;0;0;0
300;302;dump;E2;1;5,76;6,33;10;10;4,83;0;0,13;8,69;0,43;0;1;0;0;0;0
300;302;dump;link;2;11,69;12,27;10;10;5;0;0,29;8,56;0,43;0;0;0;0;0;0
302;304;dump;-E2;2;5,14;5,65;20;20;10;0;0,05;9,74;0,49;0;0;0;0;0;0
302;304;dump;E0;2;5,82;6,4;20;20;10;0;0,28;8,59;0,43;0;0;0;0;0;0
302;304;dump;link;2;11,82;12,41;10;10;5;0;0,31;8,46;0,42;0;0;0;0;0;0
304;306;dump;-E2;2;5,1;5,59;20;20;9,35;0;0,03;9,84;0,49;0;0;0;1;0;0
304;306;dump;-link;0,35;10,02;10,52;1,76;1,76;0,31;0;0;9,98;0,5;0;0;1;0;0;0
304;306;dump;E0;2;5,84;6,42;20;20;10;0;0,29;8,56;0,43;0;0;0;0;0;0
304;306;dump;link;2;10,98;11,53;10;10;5;0;0,18;9,11;0,46;0;0;0;0;0;0
306;308;dump;-E2;0,14;;5,73;1,44;1,44;0,1;0;0,01;9,6;0,48;0;0;0;0;0;0
306;308;dump;-link;2;10,38;10,9;10;10;4,94;0;0,07;9,63;0,48;0;0;0;0;0;0
306;308;dump;E0;1,18;5,01;5,54;11,76;11,76;4,6;0;0,01;9,93;0,5;0;0;0;1;0;0
306;308;dump;E2;0,93;5,88;6,47;9,3;9,3;3,18;0;0,14;8,51;0,43;0;0;1;0;0;0
306;308;dump;link;2,97;11,14;11,82;14,84;14,84;6,05;0;0,33;8,89;0,44;0;0;1;1;0;0
308;310;dump;-link;2;10,3;10,81;10;10;5;0;0,06;9,71;0,49;0;0;0;0;0;0
308;310;dump;E2;2;5,44;5,99;20;20;10;0;0,16;9,19;0,46;0;0;0;0;0;0
308;310;dump;link;2;11,39;11,96;10;10;5;0;0,24;8,78;0,44;0;0;0;0;0;0
310;312;dump;-link;2;10,3;10,82;10;10;5;0;0,06;9,71;0,49;0;0;0;0;0;0
310;312;dump;E0;1;6,29;6,92;10;10;5;0;0,21;7,94;0,4;2;0;0;0;0;0
310;312;dump;E2;2;5,67;6,24;20;20;10;0;0,24;8,82;0,44;0;0;0;0;0;0
310;312;dump;link;2;11,97;12,57;10;10;5;0;0,33;8,35;0,42;0;0;0;0;0;0
312;314;dump;-E2;1;7,07;7,78;10;10;5;0;0,29;7,07;0,35;1;0;0;0;0;0
312;314;dump;-link;2;10,12;10,62;10;10;5;0;0,02;9,88;0,49;0;0;0;0;0;0
312;314;dump;E0;4;7,7;8,48;40;40;20;0;1,4;6,49;0,32;0;0;0;0;0;0
312;314;dump;E2;1;6,25;6,87;10;10;4,77;0;0,2;8;0,4;0;1;0;0;0;0
312;314;dump;link;2;10,84;11,39;10;10;5;0;0,16;9,22;0,46;0;0;0;0;0;0
314;316;dump;-E0;0,08;5,05;5,55;0,83;0,83;0,03;0;0;9,9;0,5;0;0;1;0;0;0
